//ICES_parameter_mapping
//<subject>ICES:LOCAL:Depth [m]</subject><object>ICES:P01::DPSAZZ01</object><units>ICES:P06::ULAA</units>
//<subject>ICES:LOCAL:CPHLSSP1</subject><object>ICES:P01::CPHLSSP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:CPHLSXP1</subject><object>ICES:P01::CPHLSXP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:CPHLHPP1</subject><object>ICES:P01::CPHLHPP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:CPHLFLP1</subject><object>ICES:P01::CPHLFLP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:TEMPPR01</subject><object>ICES:P01::TEMPPR01</object><units>ICES:P06::UPAA</units>
//<subject>ICES:LOCAL:NEPHIF01</subject><object>ICES:P01::NEPHIF01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:PSALKT01</subject><object>ICES:P01::PSALKT01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:SLCAAATX</subject><object>ICES:P01::SLCAAATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PHOSAAD1</subject><object>ICES:P01::PHOSAAD1</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:DOXYPE01</subject><object>ICES:P01::DOXYPE01</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSALTC01</subject><object>ICES:P01::PSALTC01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:AMONMATX</subject><object>ICES:P01::AMONMATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:NTRZAATX</subject><object>ICES:P01::NTRZAATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSSTTS01</subject><object>ICES:P01::PSSTTS01</object><units>ICES:P06::UPAA</units>
//<subject>ICES:LOCAL:AMONDSRX</subject><object>ICES:P01::AMONDSRX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:DOXYAAOP</subject><object>ICES:P01::DOXYAAOP</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:TURBPR01</subject><object>ICES:P01::TURBPR01</object><units>ICES:P06::USTU</units>
//<subject>ICES:LOCAL:PSALPR01</subject><object>ICES:P01::PSALPR01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:PSALBSTX</subject><object>ICES:P01::PSALBSTX</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:TEMPRTNX</subject><object>ICES:P01::TEMPRTNX</object><units>ICES:P06::UPAA</units>
//<subject>ICES:LOCAL:SLCAMATX</subject><object>ICES:P01::SLCAMATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PHOSMAD1</subject><object>ICES:P01::PHOSMAD1</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:AMONFID2</subject><object>ICES:P01::AMONFID2</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSALHD01</subject><object>ICES:P01::PSALHD01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:DOXYWITX</subject><object>ICES:P01::DOXYWITX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSALRF01</subject><object>ICES:P01::PSALRF01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:NTRZMATX</subject><object>ICES:P01::NTRZMATX</object><units>ICES:P06::UPOX</units>
//
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Platform Code,Device Category Code,Distributor Code,Custodian Code,Originator Code,Project Code,Depth [m],QV:ODV:CPHLSSP1,QV:ODV:CPHLSXP1,QV:ODV:CPHLHPP1,QV:ODV:CPHLFLP1,QV:ODV:TEMPPR01,QV:ODV:NEPHIF01,QV:ODV:PSALKT01,QV:ODV:SLCAAATX,QV:ODV:PHOSAAD1,QV:ODV:DOXYPE01,QV:ODV:PSALTC01,QV:ODV:AMONMATX,QV:ODV:NTRZAATX,QV:ODV:PSSTTS01,QV:ODV:AMONDSRX,QV:ODV:DOXYAAOP,QV:ODV:TURBPR01,QV:ODV:PSALPR01,QV:ODV:PSALBSTX,QV:ODV:TEMPRTNX,QV:ODV:SLCAMATX,QV:ODV:PHOSMAD1,QV:ODV:AMONFID2,QV:ODV:PSALHD01,QV:ODV:DOXYWITX,QV:ODV:PSALRF01,QV:ODV:NTRZMATX,TEMPPR01,NEPHIF01,PSALKT01,SLCAAATX,PHOSAAD1,DOXYPE01,PSALTC01,AMONMATX,NTRZAATX,CPHLSXP1,PSSTTS01,AMONDSRX,DOXYAAOP,TURBPR01,PSALPR01,PSALBSTX,CPHLHPP1,CPHLFLP1,TEMPRTNX,SLCAMATX,PHOSMAD1,AMONFID2,PSALHD01,DOXYWITX,PSALRF01,CPHLSSP1,NTRZMATX
1990,"Gatteville phare_1990-04-25 09:30:00","*","1990-04-25T09:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Gatteville phare_1990-05-10 10:00:00","*","1990-05-10T10:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Gatteville phare_1990-05-24 10:00:00","*","1990-05-24T10:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Gatteville phare_1990-07-02 17:30:00","*","1990-07-02T17:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Gatteville phare_1990-07-10 11:20:00","*","1990-07-10T11:20Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Gatteville phare_1990-07-18 08:00:00","*","1990-07-18T08:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Gatteville phare_1990-07-27 13:00:00","*","1990-07-27T13:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Gatteville phare_1990-08-06 09:50:00","*","1990-08-06T09:50Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Gatteville phare_1990-08-20 09:40:00","*","1990-08-20T09:40Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Gatteville phare_1990-09-04 09:30:00","*","1990-09-04T09:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,"Gatteville phare_1990-09-18 09:20:00","*","1990-09-18T09:20Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-01-08 14:00:00","*","1991-01-08T14:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-01-25 15:00:00","*","1991-01-25T15:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-02-07 14:00:00","*","1991-02-07T14:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-02-22 13:30:00","*","1991-02-22T13:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-03-08 13:30:00","*","1991-03-08T13:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-03-25 17:00:00","*","1991-03-25T17:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-04-19 12:00:00","*","1991-04-19T12:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-05-17 11:00:00","*","1991-05-17T11:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-05-27 08:04:00","*","1991-05-27T08:04Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-06-05 13:00:00","*","1991-06-05T13:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-06-18 13:00:00","*","1991-06-18T13:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-06-28 09:30:00","*","1991-06-28T09:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-07-11 08:00:00","*","1991-07-11T08:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-07-19 14:15:00","*","1991-07-19T14:15Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-07-25 08:00:00","*","1991-07-25T08:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-09-03 15:00:00","*","1991-09-03T15:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-09-13 11:30:00","*","1991-09-13T11:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-09-20 18:00:00","*","1991-09-20T18:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-10-02 15:00:00","*","1991-10-02T15:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-10-16 14:15:00","*","1991-10-16T14:15Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-11-12 12:00:00","*","1991-11-12T12:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-11-29 14:45:00","*","1991-11-29T14:45Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"Gatteville phare_1991-12-13 13:00:00","*","1991-12-13T13:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-01-23 11:00:00","*","1992-01-23T11:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-02-06 10:00:00","*","1992-02-06T10:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-02-27 16:15:00","*","1992-02-27T16:15Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-03-11 12:40:00","*","1992-03-11T12:40Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-03-30 08:00:00","*","1992-03-30T08:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-04-17 09:30:00","*","1992-04-17T09:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-04-30 08:00:00","*","1992-04-30T08:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-05-07 13:00:00","*","1992-05-07T13:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-05-14 08:00:00","*","1992-05-14T08:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-05-27 18:00:00","*","1992-05-27T18:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-06-19 12:15:00","*","1992-06-19T12:15Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-06-29 08:45:00","*","1992-06-29T08:45Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-07-06 14:40:00","*","1992-07-06T14:40Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,5.4,34.3,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-07-15 12:00:00","*","1992-07-15T12:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,,34.3,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-07-20 12:30:00","*","1992-07-20T12:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,,34.9,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-07-27 10:00:00","*","1992-07-27T10:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,,34.5,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-08-13 10:15:00","*","1992-08-13T10:15Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,,34.5,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-08-20 14:00:00","*","1992-08-20T14:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-08-24 17:00:00","*","1992-08-24T17:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-09-09 09:00:00","*","1992-09-09T09:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-09-15 11:45:00","*","1992-09-15T11:45Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,1.5,34.3,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-09-25 10:20:00","*","1992-09-25T10:20Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.9,2.4,33.7,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-10-01 12:00:00","*","1992-10-01T12:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.5,,34.9,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-10-14 10:00:00","*","1992-10-14T10:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,9.1,33.5,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-10-26 09:00:00","*","1992-10-26T09:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.7,34.5,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-11-17 13:30:00","*","1992-11-17T13:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,2.4,34.5,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-11-24 10:30:00","*","1992-11-24T10:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1.5,34.3,,,,,,,,,,,,,,,,,,,,,,,,
1992,"Gatteville phare_1992-12-09 09:00:00","*","1992-12-09T09:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.8,3.6,32.9,,,,,,,,,,,,,,,,,,,,,,,,
1993,"Gatteville phare_1993-01-04 16:30:00","*","1993-01-04T16:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,"Gatteville phare_1993-02-25 11:30:00","*","1993-02-25T11:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6.8,1.2,,,,,,,,,,,,,36.4,,,,,,,,,,,,
1993,"Gatteville phare_1993-07-13 15:30:00","*","1993-07-13T15:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16,1.2,,,,,,,,,,,,,36.6,,,,,,,,,,,,
1993,"Gatteville phare_1993-07-19 10:30:00","*","1993-07-19T10:30Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16.8,1.5,,,,,,,,,,,,,36.6,,,,,,,,,,,,
1993,"Gatteville phare_1993-07-28 16:00:00","*","1993-07-28T16:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0.55,33.7,,,,,,,,,,,,,,,,,,,,,,,,
1993,"Gatteville phare_1993-08-02 10:10:00","*","1993-08-02T10:10Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,17.9,0.7,,,,,,,,,,,,,33.9,,,,,,,,,,,,
1993,"Gatteville phare_1993-08-12 16:15:00","*","1993-08-12T16:15Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.8,1.8,33.8,,,,,,,,,,,,,,,,,,,,,,,,
1993,"Gatteville phare_1993-08-19 11:00:00","*","1993-08-19T11:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18.8,1.2,,,,,,,,,,,,,32.7,,,,,,,,,,,,
1993,"Gatteville phare_1993-09-02 14:00:00","*","1993-09-02T14:00Z",-1.2620363993,49.6950698379,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14.2,0.6,,,,,,,,,,,,,33.6,,,,,,,,,,,,
