//ICES_parameter_mapping
//<subject>ICES:LOCAL:Depth [m]</subject><object>ICES:P01::DPSAZZ01</object><units>ICES:P06::ULAA</units>
//<subject>ICES:LOCAL:CPHLSSP1</subject><object>ICES:P01::CPHLSSP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:CPHLSXP1</subject><object>ICES:P01::CPHLSXP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:CPHLHPP1</subject><object>ICES:P01::CPHLHPP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:CPHLFLP1</subject><object>ICES:P01::CPHLFLP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:TEMPPR01</subject><object>ICES:P01::TEMPPR01</object><units>ICES:P06::UPAA</units>
//<subject>ICES:LOCAL:NEPHIF01</subject><object>ICES:P01::NEPHIF01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:PSALKT01</subject><object>ICES:P01::PSALKT01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:SLCAAATX</subject><object>ICES:P01::SLCAAATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PHOSAAD1</subject><object>ICES:P01::PHOSAAD1</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:DOXYPE01</subject><object>ICES:P01::DOXYPE01</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSALTC01</subject><object>ICES:P01::PSALTC01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:AMONMATX</subject><object>ICES:P01::AMONMATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:NTRZAATX</subject><object>ICES:P01::NTRZAATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSSTTS01</subject><object>ICES:P01::PSSTTS01</object><units>ICES:P06::UPAA</units>
//<subject>ICES:LOCAL:AMONDSRX</subject><object>ICES:P01::AMONDSRX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:DOXYAAOP</subject><object>ICES:P01::DOXYAAOP</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:TURBPR01</subject><object>ICES:P01::TURBPR01</object><units>ICES:P06::USTU</units>
//<subject>ICES:LOCAL:PSALPR01</subject><object>ICES:P01::PSALPR01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:PSALBSTX</subject><object>ICES:P01::PSALBSTX</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:TEMPRTNX</subject><object>ICES:P01::TEMPRTNX</object><units>ICES:P06::UPAA</units>
//<subject>ICES:LOCAL:SLCAMATX</subject><object>ICES:P01::SLCAMATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PHOSMAD1</subject><object>ICES:P01::PHOSMAD1</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:AMONFID2</subject><object>ICES:P01::AMONFID2</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSALHD01</subject><object>ICES:P01::PSALHD01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:DOXYWITX</subject><object>ICES:P01::DOXYWITX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSALRF01</subject><object>ICES:P01::PSALRF01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:NTRZMATX</subject><object>ICES:P01::NTRZMATX</object><units>ICES:P06::UPOX</units>
//
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Platform Code,Device Category Code,Distributor Code,Custodian Code,Originator Code,Project Code,Depth [m],QV:ODV:CPHLSSP1,QV:ODV:CPHLSXP1,QV:ODV:CPHLHPP1,QV:ODV:CPHLFLP1,QV:ODV:TEMPPR01,QV:ODV:NEPHIF01,QV:ODV:PSALKT01,QV:ODV:SLCAAATX,QV:ODV:PHOSAAD1,QV:ODV:DOXYPE01,QV:ODV:PSALTC01,QV:ODV:AMONMATX,QV:ODV:NTRZAATX,QV:ODV:PSSTTS01,QV:ODV:AMONDSRX,QV:ODV:DOXYAAOP,QV:ODV:TURBPR01,QV:ODV:PSALPR01,QV:ODV:PSALBSTX,QV:ODV:TEMPRTNX,QV:ODV:SLCAMATX,QV:ODV:PHOSMAD1,QV:ODV:AMONFID2,QV:ODV:PSALHD01,QV:ODV:DOXYWITX,QV:ODV:PSALRF01,QV:ODV:NTRZMATX,TEMPPR01,NEPHIF01,PSALKT01,SLCAAATX,PHOSAAD1,DOXYPE01,PSALTC01,AMONMATX,NTRZAATX,CPHLSXP1,PSSTTS01,AMONDSRX,DOXYAAOP,TURBPR01,PSALPR01,PSALBSTX,CPHLHPP1,CPHLFLP1,TEMPRTNX,SLCAMATX,PHOSMAD1,AMONFID2,PSALHD01,DOXYWITX,PSALRF01,CPHLSSP1,NTRZMATX
2024,"Le Croisic (a)_2024-09-17","*","2024-09-17",-2.5141633556,47.2999935692,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.2,,,,17.1,,6.86,4.64,,,,,,,,,,,,,
2024,"Le Croisic (a)_2024-09-23","*","2024-09-23",-2.5141633556,47.2999935692,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.76,,,,16.5,,7.26,0.93,,,,,,,,,,,,,
2024,"Le Croisic (a)_2024-10-01","*","2024-10-01",-2.5141633556,47.2999935692,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,32.56,,,,16.11,,7.89,4.3,,,,,,,,,,,,,
2024,"Le Croisic (a)_2024-10-08","*","2024-10-08",-2.5141633556,47.2999935692,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,30.37,,,,15.86,,7.28,3.69,,,,,,,,,,,,,
2024,"Le Croisic (a)_2024-11-04","*","2024-11-04",-2.5141633556,47.2999935692,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,29.09,,,,14.9,,7.66,1.93,,,,,,,,,,,,,
2025,"Le Croisic (a)_2025-04-01","*","2025-04-01",-2.5141633556,47.2999935692,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,11.7,,,1.79,,,,,,,,,,,,,
2025,"Le Croisic (a)_2025-04-07","*","2025-04-07",-2.5141633556,47.2999935692,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,31.92,,,,12.6,,9.16,,,,,,,,,,,,,,
2015,"Locquemeau_2015-03-30","*","2015-03-30",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.3,,,,11.2,,,13.2,,,,,,,,,,,,,
2015,"Locquemeau_2015-06-02","*","2015-06-02",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.4,,,,14.6,,,8.4,,,,,,,,,,,,,
2015,"Locquemeau_2015-07-27","*","2015-07-27",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.7,,,,17.6,,,2.6,,,,,,,,,,,,,
2015,"Locquemeau_2015-08-26","*","2015-08-26",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.1,,,,17.4,,,1.4,,,,,,,,,,,,,
2015,"Locquemeau_2015-09-14","*","2015-09-14",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,35.33,,,,16.43,,7.76,,,,,,,,,,,,,,
2015,"Locquemeau_2015-10-26","*","2015-10-26",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.99,,,,14.28,,8.04,2.1,,,,,,,,,,,,,
2015,"Locquemeau_2015-11-30","*","2015-11-30",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.6,,,,12.7,,,10.1,,,,,,,,,,,,,
2016,"Locquemeau_2016-01-05","*","2016-01-05",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.4,,,,12,,,9.8,,,,,,,,,,,,,
2016,"Locquemeau_2016-02-01","*","2016-02-01",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.87,,,,10.94,,8.68,8.4,,,,,,,,,,,,,
2016,"Locquemeau_2016-02-16","*","2016-02-16",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,32.4,,,,9.3,,,10,,,,,,,,,,,,,
2016,"Locquemeau_2016-05-02","*","2016-05-02",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.19,,,,11.76,,9.66,1.2,,,,,,,,,,,,,
2016,"Locquemeau_2016-08-01","*","2016-08-01",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.3,,,,19,,,1,,,,,,,,,,,,,
2016,"Locquemeau_2016-08-16","*","2016-08-16",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.7,,,,19.6,,,1,,,,,,,,,,,,,
2016,"Locquemeau_2016-09-12","*","2016-09-12",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.6,,,,18.7,,,1.8,,,,,,,,,,,,,
2017,"Locquemeau_2017-01-30","*","2017-01-30",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35.2,,,,8.3,,,4.9,,,,,,,,,,,,,
2017,"Locquemeau_2017-03-07","*","2017-03-07",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34,,,,9.5,,,7.3,,,,,,,,,,,,,
2017,"Locquemeau_2017-05-29","*","2017-05-29",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.57,,,,15.54,,8.05,1.5,,,,,,,,,,,,,
2017,"Locquemeau_2017-07-24","*","2017-07-24",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35,,,,17.2,,,1.5,,,,,,,,,,,,,
2017,"Locquemeau_2017-08-07","*","2017-08-07",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35.1,,,,19.1,,,1.2,,,,,,,,,,,,,
2017,"Locquemeau_2017-09-11","*","2017-09-11",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.8,,,,17,,,4.9,,,,,,,,,,,,,
2017,"Locquemeau_2017-09-18","*","2017-09-18",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.8,,,,17.4,,,1.5,,,,,,,,,,,,,
2017,"Locquemeau_2017-10-02","*","2017-10-02",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35.2,,,,16.9,,,4.3,,,,,,,,,,,,,
2017,"Locquemeau_2017-10-09","*","2017-10-09",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35.3,,,,16.1,,,1.6,,,,,,,,,,,,,
2017,"Locquemeau_2017-10-16","*","2017-10-16",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35.2,,,,16.6,,,2.1,,,,,,,,,,,,,
2017,"Locquemeau_2017-10-23","*","2017-10-23",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35.3,,,,15,,,5.6,,,,,,,,,,,,,
2017,"Locquemeau_2017-12-12","*","2017-12-12",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34,,,,10.4,,,8.7,,,,,,,,,,,,,
2018,"Locquemeau_2018-01-22","*","2018-01-22",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.5,,,,10.2,,,16.5,,,,,,,,,,,,,
2018,"Locquemeau_2018-02-08","*","2018-02-08",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.3,,,,8.5,,,10.5,,,,,,,,,,,,,
2018,"Locquemeau_2018-02-26","*","2018-02-26",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.25,,,,7.05,,9.97,3.7,,,,,,,,,,,,,
2018,"Locquemeau_2018-03-12","*","2018-03-12",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.2,,,,9.31,,9.5,10.4,,,,,,,,,,,,,
2018,"Locquemeau_2018-06-25","*","2018-06-25",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35,,,,15.7,,,0.9,,,,,,,,,,,,,
2018,"Locquemeau_2018-07-23","*","2018-07-23",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.1,,,,19.8,,,1.2,,,,,,,,,,,,,
2018,"Locquemeau_2018-09-24","*","2018-09-24",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.9,,,,17.5,,,1.8,,,,,,,,,,,,,
2018,"Locquemeau_2018-10-08","*","2018-10-08",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.8,,,,16.4,,,2.5,,,,,,,,,,,,,
2018,"Locquemeau_2018-10-29","*","2018-10-29",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.23,,,,13.53,,8.27,1.8,,,,,,,,,,,,,
2018,"Locquemeau_2018-12-03","*","2018-12-03",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.2,,,,12.7,,,4.6,,,,,,,,,,,,,
2019,"Locquemeau_2019-01-02","*","2019-01-02",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.7,,,,10.5,,,1.5,,,,,,,,,,,,,
2019,"Locquemeau_2019-01-28","*","2019-01-28",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,26.93,,,,8.7,,9.8,8.5,,,,,,,,,,,,,
2019,"Locquemeau_2019-02-11","*","2019-02-11",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,28.75,,,,8.49,,9.9,10.1,,,,,,,,,,,,,
2019,"Locquemeau_2019-03-12","*","2019-03-12",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.7,,,,10.4,,,8.4,,,,,,,,,,,,,
2019,"Locquemeau_2019-05-27","*","2019-05-27",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35.1,,,,15.5,,,1.3,,,,,,,,,,,,,
2019,"Locquemeau_2019-06-17","*","2019-06-17",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35,,,,15.1,,,1.4,,,,,,,,,,,,,
2019,"Locquemeau_2019-07-01","*","2019-07-01",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35.2,,,,18.5,,,1.3,,,,,,,,,,,,,
2019,"Locquemeau_2019-07-15","*","2019-07-15",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35.3,,,,16.5,,,0.9,,,,,,,,,,,,,
2019,"Locquemeau_2019-07-29","*","2019-07-29",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.71,,,,19.82,,8.83,1.1,,,,,,,,,,,,,
2019,"Locquemeau_2019-09-09","*","2019-09-09",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,35.3,,,,17,,,0.9,,,,,,,,,,,,,
2019,"Locquemeau_2019-09-23","*","2019-09-23",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.94,,,,17.03,,7.73,0.9,,,,,,,,,,,,,
2019,"Locquemeau_2019-11-04","*","2019-11-04",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,8.2,34.8,,,,,,,,,,,,
2019,"Locquemeau_2019-12-30","*","2019-12-30",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.77,,,,10.23,,,5.2,,,,,,,,,,,,,
2020,"Locquemeau_2020-02-17","*","2020-02-17",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.3,,,,10.2,,,20.9,,,,,,,,,,,,,
2020,"Locquemeau_2020-03-02","*","2020-03-02",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,31.41,,,,9.4,,8.67,10.7,,,,,,,,,,,,,
2020,"Locquemeau_2020-03-16","*","2020-03-16",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,26.36,,,,9.26,,9.8,4.8,,,,,,,,,,,,,
2020,"Locquemeau_2020-03-30","*","2020-03-30",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.54,,,,9.09,,9.35,3.5,,,,,,,,,,,,,
2020,"Locquemeau_2020-04-14","*","2020-04-14",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.64,,,,10.56,,9.37,1.6,,,,,,,,,,,,,
2020,"Locquemeau_2020-04-27","*","2020-04-27",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.34,,,,13.24,,9.56,0.7,,,,,,,,,,,,,
2020,"Locquemeau_2020-05-11","*","2020-05-11",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.35,,,,12.41,,8.83,2,,,,,,,,,,,,,
2020,"Locquemeau_2020-05-25","*","2020-05-25",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.56,,,,17.14,,10.52,2.6,,,,,,,,,,,,,
2020,"Locquemeau_2020-06-08","*","2020-06-08",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.42,,,,15.57,,8.01,1.6,,,,,,,,,,,,,
2020,"Locquemeau_2020-07-15","*","2020-07-15",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.69,,,,17.6,,8.09,1.8,,,,,,,,,,,,,
2020,"Locquemeau_2020-08-03","*","2020-08-03",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.8,,,,18.4,,,0.7,,,,,,,,,,,,,
2020,"Locquemeau_2020-08-17","*","2020-08-17",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.87,,,,18.67,,7.13,0.8,,,,,,,,,,,,,
2020,"Locquemeau_2020-08-25","*","2020-08-25",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.8,,,,18.3,,,0.9,,,,,,,,,,,,,
2020,"Locquemeau_2020-09-14","*","2020-09-14",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.7,,,,18.8,,,1.5,,,,,,,,,,,,,
2020,"Locquemeau_2020-09-28","*","2020-09-28",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.6,,,,16.2,,,2,,,,,,,,,,,,,
2020,"Locquemeau_2020-10-06","*","2020-10-06",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.75,,,,14.5,,,7.4,,,,,,,,,,,,,
2020,"Locquemeau_2020-10-26","*","2020-10-26",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,33.3,,,,14.4,,,11.5,,,,,,,,,,,,,
2020,"Locquemeau_2020-12-21","*","2020-12-21",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.3,,,,11.4,,8.82,6.3,,,,,,,,,,,,,
2021,"Locquemeau_2021-02-02","*","2021-02-02",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,29.64,,,,10.58,,9.2,13.6,,,,,,,,,,,,,
2021,"Locquemeau_2021-02-22","*","2021-02-22",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,12.9,33.2,,,,,,,,,,,,
2021,"Locquemeau_2021-05-10","*","2021-05-10",-3.585,48.726,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,34.4,,,,12.1,,8.65,3.7,,,,,,,,,,,,,
