station*;site d'echantillonnage*;jeu de donnees*;sample_name*;sampling_resp*;sampling_date(dd/mm/yyyy)*;sampling_time (hh:mm);sampling_depth_min;sampling_depth_max;sampling_volume;tide;tide_coefficient;sampling_device*;bottle_model;bottle_volume (liter);pump_model;pump_flow (L per min);net_length (m);net_type;net_area (m2);net_mesh (µm);net_direction;analysis_method*;analysis_resp*;analysis_date (dd/mm/yyyy)*;preservation;volume_analysed(ml);filtration_mesh;sample_fraction;fractioning_method;fixing_method;volume_sedimentation_chamber(ml);taxon_pelagos;Achnanthes;Actinoptychus senarius;Alexandrium minutum;Alexandrium;Alexandrium;Amphidiniopsis;Amphidinium;Azadinium caudatum;Amphiprora;Amphitetras;Asterionella bleakeleyi;Asterionella formosa;Asterionella glacialis;Asteromphalus;Asterionella kariana;Attheya;Azadinium caudatum;Azadinium;Bacillaria paxillifera;Bacillariophycanae;Bacteriastrum delicatulum;Bacteriastrum;Bellerochea malleus;Biddulphia rhombus;Biddulphia sinensis;Biddulphia;Centrodinium punctatum;Centrodinium punctatum;Cerataulina pelagica;Chaetoceros affinis;Chaetoceros breve;Chaetoceros curvisetus;Chaetoceros danicus;Chaetoceros debilis;Chaetoceros decipiens;Chaetoceros densus;Chaetoceros diadema;Chaetoceros didymus;Chaetoceros lorenzianus;Chaetoceros mitra;Chaetoceros peruvianus;Chaetoceros protuberans;Chaetoceros pseudocurvisetus;Chaetoceros simplex;Chaetoceros socialis;Chaetoceros;Chaetoceros tenuissimus;Chaetoceros teres;Chattonella;Ciliophora;Cocconeis;Codonella;Coolia;Corethron;Corythodinium tesselatum;Coscinodiscus concinnus;Coscinodiscus granii;Coscinodiscus radiatus;Coscinodiscus;Coscinodiscus wailesii;Cryptophyceae;Cryptophyceae;Cylindrotheca closterium;Cylindrotheca fusiformis;Cymatosira belgica;Cyrtostrombidium;Dactyliosolen fragilissimus;Dactyliosolen phuketensis;Dactyliosolen;Detonula confervacea;Detonula pumila;Detonula;Dictyocha crux;Dictyocha fibula;Dictyocha fibula;Dictyocha;Octactis speculum;Dictyocha;Dinobryon;Dinophysaceae;Dinophysis acuminata;Dinophysis acuta;Dinophysis caudata;Dinophysis dens;Dinophysis fortii;Dinophysis hastata;Dinophysis sacculus;Dinophysis;Dinophysis tripos;Diploneis;Diplopsalis;Ditylum brightwellii;Ebriaceae;Empty Bacillariophyceae;Entomoneis alata;Eucampia zodiacus;Euglenoidea;Eupyxidicula nipponica;Eutintinnus;Foraminifera;Gonyaulacaceae;Gonyaulax;Gonyaulax spinifera;Gonyaulax verior;Grammatophora;Guinardia delicatula;Guinardia flaccida;Guinardia;Guinardia striata;Gymnodinium catenatum;Gymnodinium;Gyrodinium fusus;Gyrodinium;Gyrodinium spirale;Helicotheca tamesis;Hemiaulus hauckii;Hemiaulus hauckii;Hemiaulus sinensis;Hemiaulus;Heterocapsa minima;Heterocapsa niei;Heterocapsa rotundata;Heterocapsa;Kryptoperidinium triquetrum;Hobaniella longicruris;Karenia;Lauderia annulata;Lebouridinium glaucum;Leptocylindrus danicus;Leptocylindrus mediterraneus;Leptocylindrus minimus;Levanderina fissa;Licmophora;Lithodesmium undulatum;Lyrella;Mediopyxis helysia;Melosira;Mesodinium rubrum;Meuniera membranacea;Nitzschia longissima;Nitzschia;Noctiluca;Octactis octonaria;Octactis speculum;Odontella aurita;Ostreopsis;Oxytoxum adriaticum;Oxytoxum caudatum;Oxytoxum coronatum;Oxytoxum parvum;Oxytoxum schauinslandii;Oxytoxum scolopax;Oxytoxum;Oxytoxum tesselatum;Paralia sulcata;Phaeocystis pouchetii;Phalacroma rotundatum;Phalacroma;Plagiogramma vanheurckii;Plagiogrammopsis;Planktoniella sol;Pleurosigmataceae;Podolampas bipes;Podolampas palmipes;Podolampas;Porosira glacialis;Proboscia alata;Proboscia indica;Proboscia;Pronoctiluca;Prorocentrum balticum;Prorocentrum gracile;Prorocentrum lima;Prorocentrum micans;Prorocentrum cordatum;Prorocentrum;Prorocentrum triestinum;Protoperidiniaceae;Protoperidinium bipes;Protoperidinium bispinum;Protoperidinium brevipes;Protoperidinium conicum;Protoperidinium depressum;Protoperidinium divergens;Protoperidinium leonis;Protoperidinium oblongum;Protoperidinium steinii;Pseudo-nitzschia delicatissima;Pseudo-nitzschia multistriata;Pseudo-nitzschia seriata;Pseudopedinella;Pseudosolenia calcar-avis;Pseudosolenia;Pyrocystis;Pyrophacus;Rhabdonema;Rhizosolenia bergonii;Rhizosolenia cylindrus;Rhizosolenia hebetata;Rhizosolenia imbricata;Rhizosolenia robusta;Rhizosolenia setigera;Rhizosolenia styliformis;Rhizosoleniaceae;Scrippsiella acuminata;Skeletonema costatum;Skeletonema;Solenicola setigera;Stephanopyxis palmeriana;Stephanopyxis;Striatella;Strobilidium;Thalassionema nitzschioides;Thalassiosira gravida;Thalassiosira minima;Thalassiosira punctigera;Thalassiosira rotula;Thalassiosira;Thecadinium;Tintinnina;Torodinium;Triceratium;Trieres mobiliensis;Trigonium alternans;Tripos candelabrus;Tripos declinatus;Tripos furca;Tripos fusus;Tripos horridus;Tripos lineatus;Tripos longipes;Tripos macroceros;Tripos muelleri;Tripos ranipes;Tripos;Tripos teres;Dinoflagellata;Dinoflagellata;Dinoflagellata;Dinoflagellata;Dinoflagellata;Dinoflagellata;Fragilariaceae;Naviculales;Prasinophyceae;Prasinophyceae;Prymnesiales;Raphidophyceae;Centrales;Centrales;Pennales;Pennales;Pennales
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20191121_1m;Yolanda DEL AMO;21/11/2019;8:15;1.0;0.0;250.0;PM;52.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;09/07/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;;;;;38857;;560;;;;160;;;;;;;;400;;;;;;;;;;;;;1360;;320;;;;;;;;;;;;;;;;;;;;;880;;360;;;;;240;;;;;;;;;;;;;;;;;;;640;;80;;;;;;;;;;;;;;;;1200;;;;;1040;;;;;;;;;;;;;;;;;;;;;;;;;;;;8160;;1760;;;;;;;;;240;;;;;;;;;;;;;;1760;;;;;400;;880;;;;;;;;;;;;;;;;;35868;;;;;800;;480;92659;;;;;;1920;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20191219_1m;Yolanda DEL AMO;19/12/2019;0:0;1.0;0.0;250.0;PM;56.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;23/07/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;5978;;240;;;;160;;;;;960;;;240;;;;;;;;;;;;;0;;;;1040;;;80;;;;;;;;;;;;;;;;880;;;;80;;;;;;;;;;;;;;;;;;;;;;1440;;;;;;;;;;;;;;;;;;2720;;;;;;;1120;;;;;;;;;;;;80;;;;;;;;;;;;;;1040;;880;;;;;;;;;;;80;;;;;;;;;;;;;;;;;1600;;880;;;80;;;;;;;;;;;;;;38857;;;;;720;;320;26901;;;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200117_1m;Yolanda DEL AMO;17/01/2020;8:50;1.0;0.0;250.0;PM;69.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;08/10/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;160;;;640;;;;160;;;;;;;160;;;;;;;;;;240;;;;;;;;;80;;20923;;240;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;480;80;;;;;;;;;;;;;;;;1040;;320;;;;;;;;;;;;;;;;240;;160;;;;;;160;;;;;;;160;;;;;;;;;;;1440;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;160;;320;2989;;;;;;160;;;;240;;;;;;;;;;;;;;;;;960;;;;;80;;;;240;80;;;;;;;;;29890;;;;160;1040;;80;;;17934;;;;;14945;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200131_1m;Yolanda DEL AMO;31/01/2020;7:35;1.0;0.0;250.0;PM;58.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;24/11/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720;;;;;;320;;;320;;11956;;80;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;;;2080;240;;;;;;;;;;;;;;;;1360;;320;;;160;;;;;;;;;;;160;;;;;;;;;;5520;;;;;;;;;;;;;;;;;;240;;;;3200;;;320;;;;;;;;;;;;;;;;160;;;;;;;;;;240;;160;;;;;;;;;;;80;;160;;;;;;;;;;240;;;;;480;;400;;;240;;;;80;;;;;;;;;;32879;;;;;720;;;;;17934;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200217_1m;Yolanda DEL AMO;17/02/2020;11:1;1.0;0.0;250.0;PM;47.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;15/12/2020;obscur, temperature amb;12.5;;25.0;;;;;3120;;;;;;;;;;;;;;;;;;;;;;;;240;;;;;;;;1040;;;;;;;;;;;;;;;800;;1040;80;;;;;;;;80;;8967;;320;;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2560;880;;;;160;;320;;;;;;;;;;;;;;;;880;;;;;320;;;5040;;;;;;;;;;;;;;;;;;3600;;;;;;;1040;;;;;;;;;;;;;;;;;;;;;;;;;;640;;480;;;;;;;;;;1680;;;;;;;;;;;;;;;;;;1040;;;80;;320;;;;;;;;;;;;;;11956;;;;;240;;;2989;;14945;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200228_1m;Yolanda DEL AMO;28/02/2020;6:35;1.0;0.0;250.0;PM;75.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;25/11/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;880;;;;;;160;;;160;;17934;;240;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;80;;640;80;;;;;;;1120;;;;;;;;;1200;;;;;;;;;;;;;;;;;;;;;;;;;;7200;;;;;;;;;;;;;;;;;;4800;;;;8240;;;400;;;;;1120;80;;;;;;;;;;;;;;;80;;;;;160;;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;720;;160;;;80;;;;160;;;;;;;;;;65758;;;;;1840;;80;2989;;8967;;;;;;640
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200529_1m;Yolanda DEL AMO;29/05/2020;8:5;1.0;0.0;250.0;PM;54.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;26/11/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1120;;;;;;;;;;;;;8480;;1760;;;;;;;;;;;74725;;800;;;;1040;;;;;;;;;;;;;;;;;;;;1040;;;;;;;;;;;;;;;;;;;720;160;;;;1360;;;;;;;;;;;;;;;;;;23600;;160;;;;;;400;;160;;;;;;;;;;;;;;;;;;;;1200;;;160;;;;;;;;;;;;;;;;;560;;;;;;;;;3360;;3840;98737;;;;;;;;320;160;160;;160;;;;;;;;;;;;;;;2000;;320;;;;;;;;;;;;;;;;;35868;;;;;1120;;;62769;;;;;;;;1120
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200611_1m;Yolanda DEL AMO;11/06/2020;7:22;1.0;0.0;250.0;PM;69.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;01/12/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;2800;;;;;;;;;;;;;;;;;;;;;;;;;160;;;;520;;;;;;;;;;;;;;;;;1760;;;;;;;;;80;;17336;;3760;;;;160;;;;;;;;320;;;;;;;;;;;;;;80;;;;;1040;;;;;;;;;;;;;160;;;;;;1360;;;;;;;;;;;;;;;;3040;;;;;;;;1600;;;;;;;;;;;;;;;80;;;;;;;480;;;160;;;;;;;;;;;;240;;;;;;;;;320;;;;;1040;;480;2989;;;;;;;;1200;320;880;;;;;;;;;;;;;;;;;320;;;;;;;;;;;;;;;;;;;47824;;;;;4480;;;5978;;92659;;;;;;160
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200626_1m;Yolanda DEL AMO;26/06/2020;7:13;1.0;0.0;250.0;PM;69.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;03/12/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1280;;;;;;;;;;;;;;;240;;;;;;;;;80;;68747;;1680;;;;1440;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1200;;;;1280;;240;;;;;;;;;;;;;;;;1440;;560;;;;;;1440;;;;;;;;;;;;;;;;;;;;;;400;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;1040;;2960;;;;;;;;;1760;;400;;;;;;;;;;;;;;;;;;;;240;;80;;;;;;;;;;;;;;29890;;;;;400;;160;;;59780;;;;;;1200
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200710_1m;Yolanda DEL AMO;10/07/2020;7:18;1.0;0.0;250.0;PM;66.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;04/12/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;240;;;;;;;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;240;;;;;;;;;15360;;1840;;;;;;320;;;80;;44835;;2960;;;;80;;;;;;;;1360;;;;;;;160;;;;;;;;;;;;2800;;;;;;;;;;;;;560;;;;1360;;160;;;1440;;;;;;;;;;;160;;27520;;1200;;;;;;1440;;720;;;;;;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;80;;;;;;;;;4560;;2480;5978;;;;;;;;880;;240;;;;;;;;;;;;320;;;;;640;;160;80;;80;;;;;;;;;;;;;;41846;;;;;;;;;;29890;;;;;;720
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200727_1m;Yolanda DEL AMO;27/07/2020;9:10;1.0;0.0;250.0;PM;68.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;16/12/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;2800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2400;;;;6320;;;;;;;;;;;4000;;;;;;;;;;;44835;;1440;;;;160;;;;;;;;880;;;;;;;;;;;;;;;;;;;1280;;;;;;;;;;;;;;;;;3200;;480;;;80;;;;;;;;;;;;;9440;;720;;;;;;480;;;;;;;160;;;;;;;;;;;;;;;160;;;160;;;160;;;;;;;;;80;;;;800;;320;;;;;;;;4400;;1200;11956;;;;;;;;160;;;;;;;;;;;;;;;;;;;80;;;560;;;;;;80;80;;;;;;;;;68777;;;;;800;;;2989;;197274;;;;;;560
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200826_1m;Yolanda DEL AMO;26/08/2020;9:31;1.0;0.0;250.0;PM;56.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;17/12/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;960;;;;;;;;;;;240;;;;;;;;;;160;;;;;;;;;80;;8967;;400;;;;560;;;;;;;;80;;;;;;;;;;;;;;;;;;;240;;;;;;;;;;;;;;;;;1200;;80;;160;;;;;;;;;;;;;;;;;;;560;;;;;;;;;;;;;;;;;;;;;;;;;;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;20400;;800;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;;;640;;;;;;;;;;;;;;;;5978;;;;;1200;;240;;;23912;;;;160;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200908_1m;Yolanda DEL AMO;08/09/2020;6:48;1.0;0.0;250.0;PM;61.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;09/09/2020;obscur, temperature amb;12.5;;25.0;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;320;;224175;;4640;;;;;;;;;;;;400;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;;;;;;;2640;;1600;;;;;;;;;;;;;;;;320;;;;;480;;;2240;;;;;;;;;;;;;;;;;;2960;;;;;1360;;240;;;;;;;;;;;;240;;;;;;400;;;;;;;;3280;;560;;;;;;;;;;;;;;;;;;;;;;;640;;;;;480;;2320;;;160;;;;;;;;;;;;;;200263;;;;;320;;;;;92659;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20200924_1m;Yolanda DEL AMO;24/09/2020;8:32;1.0;0.0;250.0;PM;52.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;30/09/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;400;;;;;;;;;;;;;2960;;;;;;;;160;;;;;110593;;1200;;;;560;;;;;;;;1040;;;;;;;;;;;;;;;;;;;960;;;;;;;;;;;;240;2320;;;;1120;;560;80;;;;;;;;;;;;;640;;12800;;800;;;320;;;240;;;;;;;;;;;;;;;;;;;;;;;1040;;;;;;;;320;;;;;;80;;;;880;;;;;;;;;;28400;;6800;17934;;;;;;;;;;240;;;880;380;;;;;;;;320;;;;;560;;1040;;;;;;80;;80;;;;;;;;;110593;1600;;;;1920;;400;23912;;143472;5978;;;80;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20201008_1m;Yolanda DEL AMO;08/10/2020;6:56;1.0;0.0;250.0;PM;54.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;14/10/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480;;80;;1200;;;;;;;;;80;;77714;;1280;;;;;;;;;;;;1200;;;;;;;;;;;;;;;;;160;;2000;160;;;;;;;;;;;720;;;;;1120;;640;;80;;;;;;;;;;;;;;2480;;;;;440;;;800;;;;;;;;;;;;;;;;;;2000;;;;;3040;;80;;;;;;;;;;;;320;;;;;;;;;;;;;;4400;;1920;2989;;;;;;;;240;;160;;;;480;;;;;;;;;;;;;720;;80;;;160;;;;80;;;;;;;;;;68747;1520;;;;5978;;;;;107604;;;;400;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20201022_1m;Yolanda DEL AMO;22/10/2020;7:25;1.0;0.0;250.0;PM;66.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;04/11/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;1040;;;;;;;;;;;;;;;;;;;;;80;;;;80;;;640;80;;;;;;;6160;;;;;;;;1680;;960;80;;;;;;;;160;;26901;;880;;;;;;;;;;;;1520;;;;;;;;;;;;;;;;;240;;2000;;;;;;;;;;;;320;;;;;1120;;240;;240;;;;;;;;;;;;;;320;;;;;;;;1840;;;;;80;;;;;;;;;;;;;3120;;;;;1720;;320;;;;;;;;;;;;;;;;320;;;;;;;;;;880;;2400;2989;80;;;;;;;1120;;320;;;;;;;;;;;;320;;;;4400;720;;480;;;;;;;160;80;80;;;;;;;;38257;;;;;640;;240;;;17934;;;;160;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20201110_1m;Yolanda DEL AMO;10/11/2020;11:17;1.0;0.0;250.0;PM;42.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;19/11/2020;obscur, temperature amb;12.5;;25.0;;;;;;160;;2000;;;;;;;;;2640;;;;;;;;;;;;;;;;160;;;;480;;;;;;;1040;;;;;;;;480;;1920;;;;;;;;;320;;140483;;;;;;240;;;;;;;;560;;;;;;;;;;;;;;;;;160;;1840;;;;;;;;;;;;1780;;;;;1600;;2080;;80;;;;;;;;;;;;;;1840;;;;;240;;;;;160;;;;;;;;;;;;;;;;160;;;;;960;;640;;;;;;;;;;;;;;;;160;;;;;;;;;;160;;1360;;;;;;;;;;;;;80;;;;;;;;;;1630;;;;480;1280;;240;;;;;;;;;;;;;;;;;62769;1840;;;;2560;;;17934;;155428;;;;1360;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20201207_1m;Yolanda DEL AMO;07/12/2020;8:50;1.0;0.0;250.0;PM;51.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;08/12/2020;obscur, temperature amb;12.5;;25.0;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;;;240;;320;;;;;;;;;240;;35868;;80;;;;;;;;;;;;400;;;;;;80;;;;;;;;;;;80;;3200;;;;;;;;;;;;480;400;;;;560;;;;;;;;;;;;;;;;;;320;;;;;;;;;;80;;;;;;;;;;;;;;;;2560;;;;;3760;;;;;;;;;;;;;;80;;;;;;;;;;;;;;640;;960;;;;;;;;;160;;80;;;;;;;;;;;;1600;;;;240;560;;640;;;;;;;;;;;;;;;;;62769;480;;;;1040;;;;;32879;;;;880;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20201221_1m;Yolanda DEL AMO;21/12/2020;8:30;1.0;0.0;250.0;PM;51.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;22/12/2020;obscur, temperature amb;12.5;;25.0;;;;;;;;80;;;;;;;;;880;;;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;1040;320;;;;;;;;400;;107604;;560;;;;80;;;;;;;;800;;;;;;;;;;;;;;;160;;;;240;;;;;;;;;;;;;;;;;2240;;1280;;;;;;;;;;;;;;;;;;;;;;;;3040;;;;;;;80;;;;;;;;;240;;160;;;;;720;;160;;;;;;;;;;;;400;;;;80;;;;;;;;;;400;;160;;;;;;;;;;;;;;;;;;;;;;;640;;;;;1680;;;160;;;;;160;160;80;;;;;;;;;68747;;;;;640;;;29890;;38857;;;;560;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210107_1m;Yolanda DEL AMO;07/01/2021;10:15;1.0;0.0;250.0;PM;56.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;12/01/2021;obscur, temperature amb;12.5;;25.0;;;;;;80;;1920;;;160;;;;;;720;;;;;;;80;;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;1040;;;;;;;;;640;;92659;4640;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;400;;;;;;;;1200;;;;80;;;;;1120;;1920;;;;;;;;;;;;;;160;;;;;;;;;;2240;;;;;;;;;;;;;;;;;;;;;;320;;;240;;80;;;;;;;;;;240;;;;;;;;;;;;;;880;;320;2989;;;;;;;;;;;;;;;;;;;;;;560;;;;;640;;160;480;;;;;80;80;;;;;;;;;;;;;;;1200;;80;;;56791;;;;640;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210119_1m;Yolanda DEL AMO;19/01/2021;8:11;1.0;0.0;250.0;PM;60.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;28/01/2021;obscur, temperature amb;25.0;;25.0;;;;;;;;;;;;;;;;;;;;;;;280;;;;;;80;;;;;;;;200;;;;;;;;;;;;;;40;200;;280;80;;;;;;;;80;;29890;;480;;;;;;;;;;;;40;;;;;;;;;;;;;;;40;;400;;1600;160;;2989;;;;;;;;;;160;;;;680;;200;;;;;;;;;;;;;;120;;360;;;;;;40;;7800;;;;;;;;;;;;;200;;;;;;;;;4160;;;320;;;;;;;;;;;;;;1120;;;;;;;;;;;;;;;2989;;;;;;;;;;;;;;;;;;;;;;240;;;;;1920;;800;80;;;;;;40;;;;;;;;;;;;;;;240;;120;;;5978;;;;240;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210204_1m;Yolanda DEL AMO;04/02/2021;8:48;1.0;0.0;250.0;PM;68.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;09/02/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;2080;;;;;;;;;8800;;;;;;;;;;;;;;;;560;;;0;3760;;;;;;;;;;1040;;;80;;1920;;2720;;;;160;;320;;;80;;179340;;320;;;;;;;1120;;;;1440;;;;;;;;;;;;;;;;;;3760;;1760;;;;;;;;;;;;3520;320;;;;2400;;1840;;;;;;;;;;;;;;;;2560;;;;;;;;;;;;;;;80;;;;;;;;;80;;240;;;;5280;;;;;;;;;;;;;;;80;;;;;;800;;;;;;;;;;;;;;;;;;;;400;;;;;;;;;;;;;1280;;;;;1680;;80;560;;800;;;;320;160;;;;;;;;;;;;;;2400;;;;;20923;;;;160;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210218_1m;Yolanda DEL AMO;18/02/2021;7:57;1.0;0.0;250.0;PM;57.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;19/02/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;480;;;;;;160;;;;;;;;;;;;;;;;2720;;;;1520;;;;;;;;;;;;;160;160;3120;;3600;;;;;;;;;;;29816;;1120;;;;;;;;;;;;160;;;;;;80;160;;;;;;80;;;;3280;;640;;;;;;;;;;;;13200;1600;;;;2240;;2480;;80;;;;;;;;;;;;1920;;10720;;2720;;;;;;720;;;;;;;;;;;;;;;;400;;;;;;480;;;;;;;;;;;;;;;80;;;;160;;;;;;;;;;560;;4400;2989;;;;;;;;;3280;;;;;;;;;;;;;12160;880;;;320;;;80;880;;800;;;;400;;;;;;;;;;;;;;;720;;;;80;95648;;;;400;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210305_1m;Yolanda DEL AMO;05/03/2021;8:25;1.0;0.0;250.0;PM;61.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;09/03/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480;;;;480;;;;;;;;;;;;;;320;480;;520;160;;;;;;;;;;29890;;80;;;;;;;;;;;;;;;;;;80;;;;;;;;;;;400;;400;;;;;;;;;;;;21360;800;;;;560;;1600;;;;;;;;;;;;;;1200;;5380;;12800;;;;;;2240;;160;;;;;;;;;;;;;;400;;;;;;560;;;;;;;;;;;;;;;80;;;;160;400;;;;;;;;;15200;;;;;;;;;;;;7280;80;;;;;;;;;;;;8649;;;;;880;;160;160;;360;;;;;;;;;;;;;;;;;;;;;;5978;;44835;47824;;;;;
