"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","ALABO","METOA","METFP","SLABO","SMTYP","MPROG","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE"
"BAMN","AA31","1988",63593,47.4576,-2.5383,,"Ouest Loscolo","19880627",12:15:00,,63593,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,18000
"BAMN","AA31","1988",63593,47.4576,-2.5383,,"Ouest Loscolo","19880627",12:15:00,,63593,,0.25,4,4,109506,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1400
"BAMN","AA31","1988",63593,47.4576,-2.5383,,"Ouest Loscolo","19880627",12:15:00,,63593,,0.25,4,4,109553,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,700
"BAMN","AA31","1988",63593,47.4576,-2.5383,,"Ouest Loscolo","19880627",12:15:00,,63593,,0.25,4,4,109921,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",63593,47.4576,-2.5383,,"Ouest Loscolo","19880627",12:15:00,,63593,,0.25,4,4,110217,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,600
"BAMN","AA31","1988",63595,47.4576,-2.5383,,"Ouest Loscolo","19880711",10:45:00,,63595,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,24000
"BAMN","AA31","1988",63595,47.4576,-2.5383,,"Ouest Loscolo","19880711",10:45:00,,63595,,0.25,4,4,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,4500
"BAMN","AA31","1988",63595,47.4576,-2.5383,,"Ouest Loscolo","19880711",10:45:00,,63595,,0.25,4,4,109474,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,7000
"BAMN","AA31","1988",63595,47.4576,-2.5383,,"Ouest Loscolo","19880711",10:45:00,,63595,,0.25,4,4,109506,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,10500
"BAMN","AA31","1988",63595,47.4576,-2.5383,,"Ouest Loscolo","19880711",10:45:00,,63595,,0.25,4,4,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,7500
"BAMN","AA31","1988",63595,47.4576,-2.5383,,"Ouest Loscolo","19880711",10:45:00,,63595,,0.25,4,4,109921,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1500
"BAMN","AA31","1988",63595,47.4576,-2.5383,,"Ouest Loscolo","19880711",10:45:00,,63595,,0.25,4,4,134529,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1500
"BAMN","AA31","1988",63595,47.4576,-2.5383,,"Ouest Loscolo","19880711",10:45:00,,63595,,0.25,4,4,233024,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,5500
"BAMN","AA31","1988",63599,47.4576,-2.5383,,"Ouest Loscolo","19880808",10:10:00,,63599,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,46500
"BAMN","AA31","1988",63599,47.4576,-2.5383,,"Ouest Loscolo","19880808",10:10:00,,63599,,0.25,4,4,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1300
"BAMN","AA31","1988",63600,47.4576,-2.5383,,"Ouest Loscolo","19880822",12:00:00,,63600,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,405000
"BAMN","AA31","1988",63600,47.4576,-2.5383,,"Ouest Loscolo","19880822",12:00:00,,63600,,0.25,4,4,110217,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,300
"BAMN","AA31","1988",63603,47.4576,-2.5383,,"Ouest Loscolo","19880905",16:50:00,,63603,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,8800
"BAMN","AA31","1988",63603,47.4576,-2.5383,,"Ouest Loscolo","19880905",16:50:00,,63603,,0.25,4,4,109435,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1400
"BAMN","AA31","1988",63603,47.4576,-2.5383,,"Ouest Loscolo","19880905",16:50:00,,63603,,0.25,4,4,109474,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,600
"BAMN","AA31","1988",63603,47.4576,-2.5383,,"Ouest Loscolo","19880905",16:50:00,,63603,,0.25,4,4,109477,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,2200
"BAMN","AA31","1988",63603,47.4576,-2.5383,,"Ouest Loscolo","19880905",16:50:00,,63603,,0.25,4,4,109506,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63603,47.4576,-2.5383,,"Ouest Loscolo","19880905",16:50:00,,63603,,0.25,4,4,109553,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63603,47.4576,-2.5383,,"Ouest Loscolo","19880905",16:50:00,,63603,,0.25,4,4,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1000
"BAMN","AA31","1988",63603,47.4576,-2.5383,,"Ouest Loscolo","19880905",16:50:00,,63603,,0.25,4,4,110217,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,200
"BAMN","AA31","1988",63603,47.4576,-2.5383,,"Ouest Loscolo","19880905",16:50:00,,63603,,0.25,4,4,134529,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,4000
"BAMN","AA31","1988",63603,47.4576,-2.5383,,"Ouest Loscolo","19880905",16:50:00,,63603,,0.25,4,4,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63604,47.4576,-2.5383,,"Ouest Loscolo","19880920",16:15:00,,63604,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,18000
"BAMN","AA31","1988",63604,47.4576,-2.5383,,"Ouest Loscolo","19880920",16:15:00,,63604,,0.25,4,4,109477,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63604,47.4576,-2.5383,,"Ouest Loscolo","19880920",16:15:00,,63604,,0.25,4,4,109485,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1300
"BAMN","AA31","1988",63604,47.4576,-2.5383,,"Ouest Loscolo","19880920",16:15:00,,63604,,0.25,4,4,109553,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,4500
"BAMN","AA31","1988",63604,47.4576,-2.5383,,"Ouest Loscolo","19880920",16:15:00,,63604,,0.25,4,4,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63604,47.4576,-2.5383,,"Ouest Loscolo","19880920",16:15:00,,63604,,0.25,4,4,134529,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,3600
"BAMN","AA31","1988",63604,47.4576,-2.5383,,"Ouest Loscolo","19880920",16:15:00,,63604,,0.25,4,4,146232,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,22000
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,109435,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,500
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,500
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,109474,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,3500
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,109477,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,2000
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,109485,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,109506,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,2500
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,109553,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1000
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1500
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,134529,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,17000
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,146203,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,36500
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,149118,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,2500
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,156505,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",63605,47.4576,-2.5383,,"Ouest Loscolo","19881004",11:45:00,,63605,,0.25,4,4,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,7500
"BAMN","AA31","1988",63606,47.4576,-2.5383,,"Ouest Loscolo","19881018",10:05:00,,63606,,0.25,4,4,110217,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",63606,47.4576,-2.5383,,"Ouest Loscolo","19881018",10:05:00,,63606,,0.25,4,4,156505,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",63607,47.4576,-2.5383,,"Ouest Loscolo","19881107",14:25:00,,63607,,0.25,4,4,17639,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,224200
"BAMN","AA31","1988",63607,47.4576,-2.5383,,"Ouest Loscolo","19881107",14:25:00,,63607,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,3600
"BAMN","AA31","1988",63607,47.4576,-2.5383,,"Ouest Loscolo","19881107",14:25:00,,63607,,0.25,4,4,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63607,47.4576,-2.5383,,"Ouest Loscolo","19881107",14:25:00,,63607,,0.25,4,4,134529,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,9000
"BAMN","AA31","1988",63607,47.4576,-2.5383,,"Ouest Loscolo","19881107",14:25:00,,63607,,0.25,4,4,146203,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,10600
"BAMN","AA31","1988",63607,47.4576,-2.5383,,"Ouest Loscolo","19881107",14:25:00,,63607,,0.25,4,4,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,800
"BAMN","AA31","1988",63608,47.4576,-2.5383,,"Ouest Loscolo","19881128",09:30:00,,63608,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1600
"BAMN","AA31","1988",63608,47.4576,-2.5383,,"Ouest Loscolo","19881128",09:30:00,,63608,,0.25,4,4,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63608,47.4576,-2.5383,,"Ouest Loscolo","19881128",09:30:00,,63608,,0.25,4,4,146203,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,2600
"BAMN","AA31","1988",63608,47.4576,-2.5383,,"Ouest Loscolo","19881128",09:30:00,,63608,,0.25,4,4,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1600
"BAMN","AA31","1988",63608,47.4576,-2.5383,,"Ouest Loscolo","19881128",09:30:00,,63608,,0.25,4,4,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,200
"BAMN","AA31","1988",63609,47.4576,-2.5383,,"Ouest Loscolo","19881208",14:30:00,,63609,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1000
"BAMN","AA31","1988",63609,47.4576,-2.5383,,"Ouest Loscolo","19881208",14:30:00,,63609,,0.25,4,4,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",63610,47.4576,-2.5383,,"Ouest Loscolo","19881220",14:30:00,,63610,,0.25,4,4,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63610,47.4576,-2.5383,,"Ouest Loscolo","19881220",14:30:00,,63610,,0.25,4,4,109474,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63610,47.4576,-2.5383,,"Ouest Loscolo","19881220",14:30:00,,63610,,0.25,4,4,109506,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,200
"BAMN","AA31","1988",63610,47.4576,-2.5383,,"Ouest Loscolo","19881220",14:30:00,,63610,,0.25,4,4,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,200
"BAMN","AA31","1988",63610,47.4576,-2.5383,,"Ouest Loscolo","19881220",14:30:00,,63610,,0.25,4,4,134529,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1000
"BAMN","AA31","1988",63610,47.4576,-2.5383,,"Ouest Loscolo","19881220",14:30:00,,63610,,0.25,4,4,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,200
"BAMN","AA31","1988",63610,47.4576,-2.5383,,"Ouest Loscolo","19881220",14:30:00,,63610,,0.25,4,4,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63990,47.4227,-2.4579,,"Pointe Pen Bé","19880217",09:30:00,,63990,,0.25,8,8,109435,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",63990,47.4227,-2.4579,,"Pointe Pen Bé","19880217",09:30:00,,63990,,0.25,8,8,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",63990,47.4227,-2.4579,,"Pointe Pen Bé","19880217",09:30:00,,63990,,0.25,8,8,110217,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",63990,47.4227,-2.4579,,"Pointe Pen Bé","19880217",09:30:00,,63990,,0.25,8,8,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63990,47.4227,-2.4579,,"Pointe Pen Bé","19880217",09:30:00,,63990,,0.25,8,8,148947,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",63990,47.4227,-2.4579,,"Pointe Pen Bé","19880217",09:30:00,,63990,,0.25,8,8,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,200
"BAMN","AA31","1988",63990,47.4227,-2.4579,,"Pointe Pen Bé","19880217",09:30:00,,63990,,0.25,8,8,149200,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",63990,47.4227,-2.4579,,"Pointe Pen Bé","19880217",09:30:00,,63990,,0.25,8,8,156598,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,300
"BAMN","AA31","1988",64287,47.3,-2.5142,,"Le Croisic (a)","19880217",13:40:00,,64287,,0.25,7,7,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,700
"BAMN","AA31","1988",64287,47.3,-2.5142,,"Le Croisic (a)","19880217",13:40:00,,64287,,0.25,7,7,109435,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",64287,47.3,-2.5142,,"Le Croisic (a)","19880217",13:40:00,,64287,,0.25,7,7,110041,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",64287,47.3,-2.5142,,"Le Croisic (a)","19880217",13:40:00,,64287,,0.25,7,7,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,400
"BAMN","AA31","1988",64287,47.3,-2.5142,,"Le Croisic (a)","19880217",13:40:00,,64287,,0.25,7,7,148917,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",64287,47.3,-2.5142,,"Le Croisic (a)","19880217",13:40:00,,64287,,0.25,7,7,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1100
"BAMN","AA31","1988",64287,47.3,-2.5142,,"Le Croisic (a)","19880217",13:40:00,,64287,,0.25,7,7,149064,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,700
"BAMN","AA31","1988",64287,47.3,-2.5142,,"Le Croisic (a)","19880217",13:40:00,,64287,,0.25,7,7,149118,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,100
"BAMN","AA31","1988",64287,47.3,-2.5142,,"Le Croisic (a)","19880217",13:40:00,,64287,,0.25,7,7,149200,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1500
"BAMN","AA31","1988",64287,47.3,-2.5142,,"Le Croisic (a)","19880217",13:40:00,,64287,,0.25,7,7,156598,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,200
"BAMN","AA31","1988",65242,45.8535,-1.1789,,"Le Chapus (a)","19880215",13:05:00,,65242,,0.25,0.5,0.5,148952,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1500
"BAMN","AA31","1988",65242,45.8535,-1.1789,,"Le Chapus (a)","19880215",13:05:00,,65242,,0.25,0.5,0.5,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,300
"BAMN","AA31","1988",65243,45.8535,-1.1789,,"Le Chapus (a)","19880328",13:55:00,,65243,,0.25,0.5,0.5,148952,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,8200
"BAMN","AA31","1988",65243,45.8535,-1.1789,,"Le Chapus (a)","19880328",13:55:00,,65243,,0.25,0.5,0.5,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,300
"BAMN","AA31","1988",65244,45.8535,-1.1789,,"Le Chapus (a)","19880425",13:00:00,,65244,,0.25,0.5,0.5,148952,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,12700
"BAMN","AA31","1988",65244,45.8535,-1.1789,,"Le Chapus (a)","19880425",13:00:00,,65244,,0.25,0.5,0.5,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,800
"BAMN","AA31","1988",65246,45.8535,-1.1789,,"Le Chapus (a)","19880509",13:00:00,,65246,,0.25,0.5,0.5,148952,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,3200
"BAMN","AA31","1988",65248,45.8535,-1.1789,,"Le Chapus (a)","19880524",13:20:00,,65248,,0.25,0.5,0.5,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,900
"BAMN","AA31","1988",65248,45.8535,-1.1789,,"Le Chapus (a)","19880524",13:20:00,,65248,,0.25,0.5,0.5,109553,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,300
"BAMN","AA31","1988",65250,45.8535,-1.1789,,"Le Chapus (a)","19880614",07:25:00,,65250,,0.25,0.5,0.5,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,3000
"BAMN","AA31","1988",65250,45.8535,-1.1789,,"Le Chapus (a)","19880614",07:25:00,,65250,,0.25,0.5,0.5,109553,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,900
"BAMN","AA31","1988",65250,45.8535,-1.1789,,"Le Chapus (a)","19880614",07:25:00,,65250,,0.25,0.5,0.5,109921,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,600
"BAMN","AA31","1988",65250,45.8535,-1.1789,,"Le Chapus (a)","19880614",07:25:00,,65250,,0.25,0.5,0.5,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,600
"BAMN","AA31","1988",65250,45.8535,-1.1789,,"Le Chapus (a)","19880614",07:25:00,,65250,,0.25,0.5,0.5,840626,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,300
"BAMN","AA31","1988",65250,45.8535,-1.1789,,"Le Chapus (a)","19880614",07:25:00,,65250,,0.25,0.5,0.5,840627,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,300
"BAMN","AA31","1988",65252,45.8535,-1.1789,,"Le Chapus (a)","19880627",15:10:00,,65252,,0.25,0.5,0.5,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1700
"BAMN","AA31","1988",65252,45.8535,-1.1789,,"Le Chapus (a)","19880627",15:10:00,,65252,,0.25,0.5,0.5,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,500
"BAMN","AA31","1988",65252,45.8535,-1.1789,,"Le Chapus (a)","19880627",15:10:00,,65252,,0.25,0.5,0.5,840627,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,300
"BAMN","AA31","1988",65261,45.8535,-1.1789,,"Le Chapus (a)","19880808",12:50:00,,65261,,0.25,0.5,0.5,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,500
"BAMN","AA31","1988",65261,45.8535,-1.1789,,"Le Chapus (a)","19880808",12:50:00,,65261,,0.25,0.5,0.5,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1000
"BAMN","AA31","1988",65263,45.8535,-1.1789,,"Le Chapus (a)","19880906",15:10:00,,65263,,0.25,0.5,0.5,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1200
"BAMN","AA31","1988",65263,45.8535,-1.1789,,"Le Chapus (a)","19880906",15:10:00,,65263,,0.25,0.5,0.5,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,600
"BAMN","AA31","1988",65264,45.8535,-1.1789,,"Le Chapus (a)","19881010",16:20:00,,65264,,0.25,0.5,0.5,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,5300
"BAMN","AA31","1988",65265,45.8535,-1.1789,,"Le Chapus (a)","19881110",17:00:00,,65265,,0.25,0.5,0.5,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,600
"BAMN","AA31","1988",65265,45.8535,-1.1789,,"Le Chapus (a)","19881110",17:00:00,,65265,,0.25,0.5,0.5,156598,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,600
"BAMN","AA31","1988",65267,45.8535,-1.1789,,"Le Chapus (a)","19881222",16:30:00,,65267,,0.25,0.5,0.5,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,1100
"BAMN","AA31","1988",65773,45.7998,-1.2053,,"Auger","19880912",17:30:00,,65773,,0.25,0.5,0.5,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1988","PP","ERID",,,,11800
