//ICES_parameter_mapping
//<subject>ICES:LOCAL:Depth [m]</subject><object>ICES:P01::DPSAZZ01</object><units>ICES:P06::ULAA</units>
//<subject>ICES:LOCAL:Chlorophyll a trichroma CPHLSSP1</subject><object>ICES:P01::CPHLSSP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a monochroma CPHLSXP1</subject><object>ICES:P01::CPHLSXP1</object><units>ICES:P06::UMMC</units>
//
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Platform Code,Device Category Code,Distributor Code,Custodian Code,Originator Code,Project Code,Depth [m],Chlorophyll a trichroma CPHLSSP1,QV:ODV:Chlorophyll a trichroma CPHLSSP1,Chlorophyll a monochroma CPHLSXP1,QV:ODV:Chlorophyll a monochroma CPHLSXP1
1995,"GRAV - Canal Amenee573","*","1995-12-04T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.85,0,2.01,0
1995,"GRAV - Canal Amenee574","*","1995-12-11T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.69,0,2.02,0
1995,"GRAV - Canal Amenee575","*","1995-12-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.2,0,1.87,0
1995,"GRAV - Canal Amenee576","*","1995-12-27T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.05,0,1.42,0
1996,"GRAV - Canal Amenee577","*","1996-01-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.82,0,0.96,0
1996,"GRAV - Canal Amenee578","*","1996-01-08T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.24,0,1.6,0
1996,"GRAV - Canal Amenee579","*","1996-01-15T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.23,0,1.82,0
1996,"GRAV - Canal Amenee580","*","1996-01-22T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.2,0,1.39,0
1996,"GRAV - Canal Amenee581","*","1996-01-29T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.89,0,1.07,0
1996,"GRAV - Canal Amenee582","*","1996-02-05T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.13,0,1.37,0
1996,"GRAV - Canal Amenee583","*","1996-02-12T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.71,0,3.27,0
1996,"GRAV - Canal Amenee584","*","1996-02-21T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.66,0,5.98,0
1996,"GRAV - Canal Amenee585","*","1996-02-26T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.17,0,2.71,0
1996,"GRAV - Canal Amenee586","*","1996-03-04T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.31,0,3.03,0
1996,"GRAV - Canal Amenee587","*","1996-03-11T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.05,0,2.44,0
1996,"GRAV - Canal Amenee588","*","1996-03-19T11:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,4.486666666666666,0
1996,"GRAV - Canal Amenee589","*","1996-03-28T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,12.7,0,12.46,0
1996,"GRAV - Canal Amenee590","*","1996-04-01T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,16.62,0,15.75,0
1996,"GRAV - Canal Amenee591","*","1996-04-10T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,36.35,0,34.24,0
1996,"GRAV - Canal Amenee592","*","1996-04-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,44.59,0,45.57,0
1996,"GRAV - Canal Amenee593","*","1996-04-25T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,25.74,0,26.7,0
1996,"GRAV - Canal Amenee594","*","1996-04-29T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.73,0,5.13,0
1996,"GRAV - Canal Amenee595","*","1996-05-09T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.58,0,4.7,0
1996,"GRAV - Canal Amenee596","*","1996-05-14T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.63,0,10.25,0
1996,"GRAV - Canal Amenee597","*","1996-05-14T14:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,10.25,0
1996,"GRAV - Canal Amenee598","*","1996-05-20T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.49,0,9.08,0
1996,"GRAV - Canal Amenee599","*","1996-05-28T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,12.9,0,12.1,0
1996,"GRAV - Canal Amenee600","*","1996-06-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.45,0,8.76,0
1996,"GRAV - Canal Amenee601","*","1996-06-10T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.45,0,2.78,0
1996,"GRAV - Canal Amenee602","*","1996-06-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.45,0,4.59,0
1996,"GRAV - Canal Amenee603","*","1996-06-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.66,0,6.1,0
1996,"GRAV - Canal Amenee604","*","1996-07-01T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.84,0,4.27,0
1996,"GRAV - Canal Amenee605","*","1996-07-08T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.44,0,5.41,0
1996,"GRAV - Canal Amenee606","*","1996-07-15T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.88,0,5.46,0
1996,"GRAV - Canal Amenee607","*","1996-07-25T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.24,0,6.19,0
1996,"GRAV - Canal Amenee608","*","1996-07-25T10:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,6.19,0
1996,"GRAV - Canal Amenee609","*","1996-07-29T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.26,0,5.34,0
1996,"GRAV - Canal Amenee610","*","1996-08-05T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.28,0,6.94,0
1996,"GRAV - Canal Amenee611","*","1996-08-12T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.65,0,4.17,0
1996,"GRAV - Canal Amenee612","*","1996-08-19T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.86,0,4.97,0
1996,"GRAV - Canal Amenee613","*","1996-08-28T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.71,0,3.84,0
1996,"GRAV - Canal Amenee614","*","1996-09-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.55,0,5.46,0
1996,"GRAV - Canal Amenee615","*","1996-09-10T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.05,0,4.27,0
1996,"GRAV - Canal Amenee616","*","1996-09-16T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.35,0,5.8,0
1996,"GRAV - Canal Amenee617","*","1996-09-17T11:20Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,5.766666666666667,0
1996,"GRAV - Canal Amenee618","*","1996-09-23T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.88,0,5.02,0
1996,"GRAV - Canal Amenee619","*","1996-10-01T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.78,0,2.14,0
1996,"GRAV - Canal Amenee620","*","1996-10-01T14:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.14,0
1996,"GRAV - Canal Amenee621","*","1996-10-07T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.9,0,2.14,0
1996,"GRAV - Canal Amenee622","*","1996-10-14T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.58,0,2.56,0
1996,"GRAV - Canal Amenee623","*","1996-10-22T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.1,0,2.14,0
1996,"GRAV - Canal Amenee624","*","1996-10-28T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.25,0,2.14,0
1996,"GRAV - Canal Amenee625","*","1996-11-07T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.02,0,0.93,0
1996,"GRAV - Canal Amenee626","*","1996-11-12T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.06,0,1.34,0
1996,"GRAV - Canal Amenee627","*","1996-11-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.96,0,2.14,0
1996,"GRAV - Canal Amenee628","*","1996-11-25T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.1,0,1.35,0
1996,"GRAV - Canal Amenee629","*","1996-12-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.77,0,0.89,0
1996,"GRAV - Canal Amenee630","*","1996-12-09T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.64,0,0.88,0
1996,"GRAV - Canal Amenee631","*","1996-12-16T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.57,0,0.21,0
1996,"GRAV - Canal Amenee632","*","1996-12-23T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.16,0,1.25,0
1996,"GRAV - Canal Amenee633","*","1996-12-30T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.9,0,1.28,0
1997,"GRAV - Canal Amenee634","*","1997-01-06T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.91,0,1.5,0
1997,"GRAV - Canal Amenee635","*","1997-01-16T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.77,0,0.85,0
1997,"GRAV - Canal Amenee636","*","1997-01-20T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.8,0,1.04,0
1997,"GRAV - Canal Amenee637","*","1997-01-27T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.95,0,1.28,0
1997,"GRAV - Canal Amenee638","*","1997-02-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.72,0,1.07,0
1997,"GRAV - Canal Amenee639","*","1997-02-10T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.83,0,1.07,0
1997,"GRAV - Canal Amenee640","*","1997-02-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.74,0,4.7,0
1997,"GRAV - Canal Amenee641","*","1997-02-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.01,0,1.19,0
1997,"GRAV - Canal Amenee642","*","1997-03-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.81,0,4.91,0
1997,"GRAV - Canal Amenee643","*","1997-03-11T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,11.13,0,11.32,0
1997,"GRAV - Canal Amenee644","*","1997-03-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,15.23,0,14.65,0
1997,"GRAV - Canal Amenee645","*","1997-03-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,13.47,0,13.24,0
1997,"GRAV - Canal Amenee646","*","1997-04-01T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,17.19,0,17.19,0
1997,"GRAV - Canal Amenee647","*","1997-04-08T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,14.95,0
1997,"GRAV - Canal Amenee648","*","1997-04-15T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.54,0,4.67,0
1997,"GRAV - Canal Amenee649","*","1997-04-21T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,15.12,0,16.38,0
1997,"GRAV - Canal Amenee650","*","1997-04-30T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.6,0,1.6,0
1997,"GRAV - Canal Amenee651","*","1997-05-05T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.33,0,0.53,0
1997,"GRAV - Canal Amenee652","*","1997-05-13T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.86,0,0.71,0
1997,"GRAV - Canal Amenee653","*","1997-05-21T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.01,0,8.76,0
1997,"GRAV - Canal Amenee654","*","1997-05-26T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.17,0,2.67,0
1997,"GRAV - Canal Amenee655","*","1997-06-02T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.66,0,1.53,0
1997,"GRAV - Canal Amenee656","*","1997-06-09T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.29,0,2.24,0
1997,"GRAV - Canal Amenee657","*","1997-06-16T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.9,0,2.46,0
1997,"GRAV - Canal Amenee658","*","1997-06-23T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.03,0,2.36,0
1997,"GRAV - Canal Amenee659","*","1997-07-01T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.4,0,1.57,0
1997,"GRAV - Canal Amenee660","*","1997-07-07T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.42,0,2.56,0
1997,"GRAV - Canal Amenee661","*","1997-07-15T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.41,0,0.8,0
1997,"GRAV - Canal Amenee662","*","1997-07-21T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.24,0,6.26,0
1997,"GRAV - Canal Amenee663","*","1997-07-28T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.09,0,5.21,0
1997,"GRAV - Canal Amenee664","*","1997-08-04T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.28,0,7.26,0
1997,"GRAV - Canal Amenee665","*","1997-08-11T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.35,0,6.19,0
1997,"GRAV - Canal Amenee666","*","1997-08-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.1,0,4.98,0
1997,"GRAV - Canal Amenee667","*","1997-08-25T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.97,0,2.44,0
1997,"GRAV - Canal Amenee668","*","1997-09-01T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.71,0,4.7,0
1997,"GRAV - Canal Amenee669","*","1997-09-08T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,8.06,0,0.05,0
1997,"GRAV - Canal Amenee670","*","1997-09-16T10:10Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.63,0
1997,"GRAV - Canal Amenee671","*","1997-09-22T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.35,0,3.36,0
1997,"GRAV - Canal Amenee672","*","1997-09-29T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.16,0,2.14,0
1997,"GRAV - Canal Amenee673","*","1997-10-06T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.72,0,4.88,0
1997,"GRAV - Canal Amenee674","*","1997-10-13T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.64,0,1.07,0
1997,"GRAV - Canal Amenee675","*","1997-10-20T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.05,0,2.99,0
1997,"GRAV - Canal Amenee676","*","1997-10-27T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.88,0
1997,"GRAV - Canal Amenee677","*","1997-10-28T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.54,0,2.88,0
1997,"GRAV - Canal Amenee678","*","1997-11-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3,0
1997,"GRAV - Canal Amenee679","*","1997-11-12T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.62,0
1997,"GRAV - Canal Amenee680","*","1997-11-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.06,0
1997,"GRAV - Canal Amenee681","*","1997-11-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.7,0
1997,"GRAV - Canal Amenee682","*","1997-12-01T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.37,0
1997,"GRAV - Canal Amenee683","*","1997-12-09T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.28,0
1997,"GRAV - Canal Amenee684","*","1997-12-15T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.37,0
1997,"GRAV - Canal Amenee685","*","1997-12-22T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,1.63,0
1997,"GRAV - Canal Amenee686","*","1997-12-29T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,1.89,0
1998,"GRAV - Canal Amenee687","*","1998-01-07T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,1.31,0
1998,"GRAV - Canal Amenee688","*","1998-01-12T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,0.97,0
1998,"GRAV - Canal Amenee689","*","1998-01-19T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.19,0
1998,"GRAV - Canal Amenee690","*","1998-01-26T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.25,0
1998,"GRAV - Canal Amenee691","*","1998-02-02T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,1.7,0
1998,"GRAV - Canal Amenee692","*","1998-02-11T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.32,0
1998,"GRAV - Canal Amenee693","*","1998-02-16T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.56,0
1998,"GRAV - Canal Amenee694","*","1998-02-23T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2,0
1998,"GRAV - Canal Amenee695","*","1998-03-04T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,6.17,0
1998,"GRAV - Canal Amenee696","*","1998-03-09T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,7.44,0
1998,"GRAV - Canal Amenee697","*","1998-03-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,5.61,0
1998,"GRAV - Canal Amenee698","*","1998-03-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,12.44,0
1998,"GRAV - Canal Amenee699","*","1998-03-30T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,18.33,0
1998,"GRAV - Canal Amenee700","*","1998-04-06T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,22.65,0
1998,"GRAV - Canal Amenee701","*","1998-04-14T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,9,0
1998,"GRAV - Canal Amenee702","*","1998-04-20T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,10.44,0
1998,"GRAV - Canal Amenee703","*","1998-04-27T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,5.26,0
1998,"GRAV - Canal Amenee704","*","1998-05-04T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.87,0
1998,"GRAV - Canal Amenee705","*","1998-05-11T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,7.74,0
1998,"GRAV - Canal Amenee706","*","1998-05-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,4.6,0
1998,"GRAV - Canal Amenee707","*","1998-05-25T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,4.42,0
1998,"GRAV - Canal Amenee708","*","1998-06-02T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,11.41,0
1998,"GRAV - Canal Amenee709","*","1998-06-08T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.39,0
1998,"GRAV - Canal Amenee710","*","1998-06-15T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,6.76,0
1998,"GRAV - Canal Amenee711","*","1998-06-22T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,20.28,0
1998,"GRAV - Canal Amenee712","*","1998-06-29T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,8.97,0
1998,"GRAV - Canal Amenee713","*","1998-07-06T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,4.64,0
1998,"GRAV - Canal Amenee714","*","1998-07-15T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.98,0
1998,"GRAV - Canal Amenee715","*","1998-07-20T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,4,0
1998,"GRAV - Canal Amenee716","*","1998-07-27T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,12.06,0
1998,"GRAV - Canal Amenee717","*","1998-08-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,4.6,0
1998,"GRAV - Canal Amenee718","*","1998-08-10T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,5.53,0
1998,"GRAV - Canal Amenee719","*","1998-08-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.05,0
1998,"GRAV - Canal Amenee720","*","1998-08-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,8.82,0
1998,"GRAV - Canal Amenee721","*","1998-08-31T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,7.66,0
1998,"GRAV - Canal Amenee722","*","1998-09-07T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,4.17,0
1998,"GRAV - Canal Amenee723","*","1998-09-14T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,7.03,0
1998,"GRAV - Canal Amenee724","*","1998-09-21T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,5.04,0
1998,"GRAV - Canal Amenee725","*","1998-09-28T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,4.98,0
1998,"GRAV - Canal Amenee726","*","1998-10-07T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.3,0
1998,"GRAV - Canal Amenee727","*","1998-10-14T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.42,0
1998,"GRAV - Canal Amenee728","*","1998-10-19T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.04,0
1998,"GRAV - Canal Amenee729","*","1998-10-26T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,2.76,0
1998,"GRAV - Canal Amenee730","*","1998-11-02T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.15,0,0.71,0
1998,"GRAV - Canal Amenee731","*","1998-11-09T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.29,0,1.34,0
1998,"GRAV - Canal Amenee732","*","1998-11-16T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.12,0,1.66,0
1998,"GRAV - Canal Amenee733","*","1998-11-23T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.15,0,1.53,0
1998,"GRAV - Canal Amenee734","*","1998-11-30T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.4,0,1.28,0
1998,"GRAV - Canal Amenee735","*","1998-12-07T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.2,0,0.99,0
1998,"GRAV - Canal Amenee736","*","1998-12-14T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.49,0,1.55,0
1998,"GRAV - Canal Amenee737","*","1998-12-21T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.21,0,1.6,0
1998,"GRAV - Canal Amenee738","*","1998-12-28T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.66,0,1.04,0
1999,"GRAV - Canal Amenee739","*","1999-01-05T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.61,0,1.47,0
1999,"GRAV - Canal Amenee740","*","1999-01-11T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.12,0,0.8,0
1999,"GRAV - Canal Amenee741","*","1999-01-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.96,0,0.97,0
1999,"GRAV - Canal Amenee742","*","1999-01-27T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.52,0,1.64,0
1999,"GRAV - Canal Amenee743","*","1999-02-01T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.21,0,1.28,0
1999,"GRAV - Canal Amenee744","*","1999-02-09T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.41,0,1.53,0
1999,"GRAV - Canal Amenee745","*","1999-02-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.25,0,3.94,0
1999,"GRAV - Canal Amenee746","*","1999-02-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.85,0,2.99,0
1999,"GRAV - Canal Amenee747","*","1999-03-02T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.63,0,4.49,0
1999,"GRAV - Canal Amenee748","*","1999-03-08T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.84,0,3.07,0
1999,"GRAV - Canal Amenee749","*","1999-03-18T12:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,6.97,0
1999,"GRAV - Canal Amenee750","*","1999-03-23T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,12.51,0,12.05,0
