"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","ALABO","METOA","METFP","SLABO","SMTYP","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VFLAG","MPROG","VALUE"
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,13704,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",811.285
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,103356,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",2.473
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,104074,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",155.826
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,104079,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",51.942
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,104081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",32.155
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,104086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",7.42
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,104106,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",103.884
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,106264,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",98.937
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,106422,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",309.179
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,106673,,"LV-ZO","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",4.947
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,128586,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",27.208
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,135335,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",2.473
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,135338,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",19.788
"BAMN","AA31","PNMI_2011","B7_20110704",48.333,-5.417,,"PNMI_B7",20110704,,,"B7_2011-07-04_SURFACE",,,0,5,1379066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",2.473
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,1,,"EG","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",21.721
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,105,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",37.236
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,1086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",9.309
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,1100,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",1998.352
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,1102,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",3.103
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,1128,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",15.515
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,1205,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",3.103
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,1207,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",12.412
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,2081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",37.236
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,13704,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",99.297
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,103356,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",49.648
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,104074,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",46.545
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,104079,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",102.4
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,104081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",152.048
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,104086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",3.103
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,104106,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",18.618
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,106422,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",86.885
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,117213,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",6.206
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,123084,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",3.103
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,128569,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",18.618
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,128586,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",43.442
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,137212,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",12.412
"BAMN","AA31","PNMI_2011","B7_20111012",48.333,-5.417,,"PNMI_B7",20111012,,,"B7_2011-10-12_SURFACE",,,0,5,1379066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",15.515
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,105,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",668.8
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,1066,,"NP","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",470.4
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,1066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",323.2
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,1086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",8
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,1100,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",8595.2
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,1806,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",3.2
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,2081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",22.4
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,10194,,"EG","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",76.8
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,10194,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",9.6
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,13704,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",774.4
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,103356,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",1321.6
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,104074,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",16832
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,104079,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",25.6
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,104081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",214.4
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,104106,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",1254.4
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,106264,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",9011.2
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,106422,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",700.8
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,106673,,"LV-ZO","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",3.2
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,106734,,"LV","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",3.2
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,128569,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",25.6
"BAMN","AA31","PNMI_2011","D1_20110412",48.166,-4.417,,"PNMI_D1",20110412,,,"D1_2011-04-12_SURFACE",,,0,5,128586,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",108.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,1,,"EG","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",25.6
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,882,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",0.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,1066,,"NP","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",387.2
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,1066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",52
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,1086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",0.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,1100,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",3740.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,1337,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",105.6
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,1806,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",52.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,2081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",156.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,10194,,"EG","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",5.6
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,10194,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",1.6
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,13704,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",363.2
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,103356,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",169.6
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,104074,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",12545.6
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,104079,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",64
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,104081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",243.2
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,104106,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",164.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,106264,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",10011.2
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,106422,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",856
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,106673,,"LV-ZO","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",4.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,106734,,"LV","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",6.4
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,117034,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",110.4
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,123082,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",52.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,128569,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",25.6
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,128586,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",52.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,135338,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",0.8
"BAMN","AA31","PNMI_2011","D1_20110427",48.166,-4.417,,"PNMI_D1",20110427,,,"D1_2011-04-27_SURFACE",,,0,5,1379066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",206.4
"BAMN","AA31","PNMI_2011","D1_20110510",48.166,-4.417,,"PNMI_D1",20110510,,,"D1_2011-05-10_SURFACE",,,0,5,51,,"LV-VE","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",0.247
"BAMN","AA31","PNMI_2011","D1_20110510",48.166,-4.417,,"PNMI_D1",20110510,,,"D1_2011-05-10_SURFACE",,,0,5,105,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",47.407
"BAMN","AA31","PNMI_2011","D1_20110510",48.166,-4.417,,"PNMI_D1",20110510,,,"D1_2011-05-10_SURFACE",,,0,5,1066,,"NP","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",7.901
"BAMN","AA31","PNMI_2011","D1_20110510",48.166,-4.417,,"PNMI_D1",20110510,,,"D1_2011-05-10_SURFACE",,,0,5,1066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",0.247
"BAMN","AA31","PNMI_2011","D1_20110510",48.166,-4.417,,"PNMI_D1",20110510,,,"D1_2011-05-10_SURFACE",,,0,5,1086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",0.247
"BAMN","AA31","PNMI_2011","D1_20110510",48.166,-4.417,,"PNMI_D1",20110510,,,"D1_2011-05-10_SURFACE",,,0,5,1100,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",130.37
"BAMN","AA31","PNMI_2011","D1_20110510",48.166,-4.417,,"PNMI_D1",20110510,,,"D1_2011-05-10_SURFACE",,,0,5,1307,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",0.247
"BAMN","AA31","PNMI_2011","D1_20110510",48.166,-4.417,,"PNMI_D1",20110510,,,"D1_2011-05-10_SURFACE",,,0,5,1337,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",949.63
"BAMN","AA31","PNMI_2011","D1_20110510",48.166,-4.417,,"PNMI_D1",20110510,,,"D1_2011-05-10_SURFACE",,,0,5,1806,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",3.951
"BAMN","AA31","PNMI_2011","D1_20110510",48.166,-4.417,,"PNMI_D1",20110510,,,"D1_2011-05-10_SURFACE",,,0,5,2081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2011,"ZP","ERID",,,,,"CEMP~NATL",3.951
