"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","VFLAG","ALABO","METOA","METFP","SLABO","SMTYP","MPROG","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE"
"BAMN","AA31","2012","BOREA5726",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5726",,,2,5,104878,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,4416.13
"BAMN","AA31","2012","BOREA5727",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5727",,,2,5,106267,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,8
"BAMN","AA31","2012","BOREA5728",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5728",,,2,5,117034,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,48
"BAMN","AA31","2012","BOREA5729",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5729",,,2,5,117211,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,40
"BAMN","AA31","2012","BOREA5730",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5730",,,2,5,104108,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,176.01
"BAMN","AA31","2012","BOREA5731",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5731",,,2,5,104159,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,176.01
"BAMN","AA31","2012","BOREA5732",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5732",,,2,5,152367,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,72
"BAMN","AA31","2012","BOREA5733",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5733",,,2,5,107381,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,8
"BAMN","AA31","2012","BOREA5734",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5734",,,2,5,130272,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,88
"BAMN","AA31","2012","BOREA5735",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5735",,,2,5,107232,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,8
"BAMN","AA31","2012","BOREA5736",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5736",,,2,5,123776,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,40
"BAMN","AA31","2012","BOREA5737",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",00:00:00,,"BOREA5737",,,2,5,125131,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,56
"BAMN","AA31","2012","BOREA5738",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",14:12:00,,"BOREA5738",,,2,5,107552,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,4.049352819
"BAMN","AA31","2012","BOREA5739",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",14:12:00,,"BOREA5739",,,2,5,127160,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,1.614615364
"BAMN","AA31","2012","BOREA5740",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",14:12:00,,"BOREA5740",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.576648344
"BAMN","AA31","2012","BOREA5741",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",14:12:00,,"BOREA5741",,,2,5,107552,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,3.503267002
"BAMN","AA31","2012","BOREA5742",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",14:12:00,,"BOREA5742",,,2,5,127160,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,1.142369676
"BAMN","AA31","2012","BOREA5743",2.15003,51.02219,,"GRAV - Canal Amenee","20120410",14:12:00,,"BOREA5743",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.502642657
"BAMN","AA31","2012","BOREA5744",2.15003,51.02219,,"GRAV - Canal Amenee","20120420",11:33:00,,"BOREA5744",,,2,5,107552,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,2.000342913
"BAMN","AA31","2012","BOREA5745",2.15003,51.02219,,"GRAV - Canal Amenee","20120420",11:33:00,,"BOREA5745",,,2,5,127160,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,3.10691559
"BAMN","AA31","2012","BOREA5746",2.15003,51.02219,,"GRAV - Canal Amenee","20120420",11:33:00,,"BOREA5746",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.297923413
"BAMN","AA31","2012","BOREA5747",2.15003,51.02219,,"GRAV - Canal Amenee","20120420",11:33:00,,"BOREA5747",,,2,5,107552,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,1.386971181
"BAMN","AA31","2012","BOREA5748",2.15003,51.02219,,"GRAV - Canal Amenee","20120420",11:33:00,,"BOREA5748",,,2,5,127160,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,4.079327005
"BAMN","AA31","2012","BOREA5749",2.15003,51.02219,,"GRAV - Canal Amenee","20120420",11:33:00,,"BOREA5749",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.61189905
"BAMN","AA31","2012","BOREA5750",2.15003,51.02219,,"GRAV - Canal Amenee","20120503",09:43:00,,"BOREA5750",,,2,5,107552,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.971197212
"BAMN","AA31","2012","BOREA5751",2.15003,51.02219,,"GRAV - Canal Amenee","20120503",09:43:00,,"BOREA5751",,,2,5,127160,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,1.456795817
"BAMN","AA31","2012","BOREA5752",2.15003,51.02219,,"GRAV - Canal Amenee","20120503",09:43:00,,"BOREA5752",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.485598606
"BAMN","AA31","2012","BOREA5753",2.15003,51.02219,,"GRAV - Canal Amenee","20120503",09:43:00,,"BOREA5753",,,2,5,107552,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,2.286580953
"BAMN","AA31","2012","BOREA5754",2.15003,51.02219,,"GRAV - Canal Amenee","20120503",09:43:00,,"BOREA5754",,,2,5,127160,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,1.366009401
"BAMN","AA31","2012","BOREA5755",2.15003,51.02219,,"GRAV - Canal Amenee","20120503",09:43:00,,"BOREA5755",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.712700556
"BAMN","AA31","2012","BOREA5756",2.15003,51.02219,,"GRAV - Canal Amenee","20120524",13:40:00,,"BOREA5756",,,2,5,107552,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,1.689464373
"BAMN","AA31","2012","BOREA5757",2.15003,51.02219,,"GRAV - Canal Amenee","20120524",13:40:00,,"BOREA5757",,,2,5,127160,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.024663713
"BAMN","AA31","2012","BOREA5758",2.15003,51.02219,,"GRAV - Canal Amenee","20120524",13:40:00,,"BOREA5758",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.295964562
"BAMN","AA31","2012","BOREA5759",2.15003,51.02219,,"GRAV - Canal Amenee","20120524",13:40:00,,"BOREA5759",,,2,5,107552,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,1.974386372
"BAMN","AA31","2012","BOREA5760",2.15003,51.02219,,"GRAV - Canal Amenee","20120524",13:40:00,,"BOREA5760",,,2,5,127160,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.091301104
"BAMN","AA31","2012","BOREA5761",2.15003,51.02219,,"GRAV - Canal Amenee","20120524",13:40:00,,"BOREA5761",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.536393986
"BAMN","AA31","2012","BOREA5762",2.15003,51.02219,,"GRAV - Canal Amenee","20120605",12:58:00,,"BOREA5762",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.442097064
"BAMN","AA31","2012","BOREA5763",2.15003,51.02219,,"GRAV - Canal Amenee","20120605",12:58:00,,"BOREA5763",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.50767127
"BAMN","AA31","2012","BOREA5764",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5764",,,2,5,104251,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,414.41
"BAMN","AA31","2012","BOREA5765",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5765",,,2,5,146142,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,3.6
"BAMN","AA31","2012","BOREA5766",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5766",,,2,5,104496,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,36.03
"BAMN","AA31","2012","BOREA5767",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5767",,,2,5,1082,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,10.81
"BAMN","AA31","2012","BOREA5768",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5768",,,2,5,116162,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,21.62
"BAMN","AA31","2012","BOREA5769",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5769",,,2,5,131495,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,7.21
"BAMN","AA31","2012","BOREA5770",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5770",,,2,5,103407,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,14.41
"BAMN","AA31","2012","BOREA5771",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5771",,,2,5,104685,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,7.2
"BAMN","AA31","2012","BOREA5772",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5772",,,2,5,104515,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,28.82
"BAMN","AA31","2012","BOREA5773",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5773",,,2,5,104878,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,335.12
"BAMN","AA31","2012","BOREA5774",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5774",,,2,5,101,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,14.41
"BAMN","AA31","2012","BOREA5775",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5775",,,2,5,123084,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,3.6
"BAMN","AA31","2012","BOREA5776",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5776",,,2,5,883,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,10.81
"BAMN","AA31","2012","BOREA5777",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5777",,,2,5,149668,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,7.21
"BAMN","AA31","2012","BOREA5778",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5778",,,2,5,103375,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,3.6
"BAMN","AA31","2012","BOREA5779",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5779",,,2,5,104108,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,605.4
"BAMN","AA31","2012","BOREA5780",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5780",,,2,5,104159,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,104.5
"BAMN","AA31","2012","BOREA5781",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5781",,,2,5,107381,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,14.41
"BAMN","AA31","2012","BOREA5782",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5782",,,2,5,106925,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,3.6
"BAMN","AA31","2012","BOREA5783",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",00:00:00,,"BOREA5783",,,2,5,126761,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,3.6
"BAMN","AA31","2012","BOREA5784",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",12:55:00,,"BOREA5784",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.070594342
"BAMN","AA31","2012","BOREA5785",2.15003,51.02219,,"GRAV - Canal Amenee","20120618",12:55:00,,"BOREA5785",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.235001761
"BAMN","AA31","2012","BOREA5786",2.15003,51.02219,,"GRAV - Canal Amenee","20120705",13:10:00,,"BOREA5786",,,2,5,126425,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.022847393
"BAMN","AA31","2012","BOREA5787",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5787",,,2,5,104251,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,1680.8
"BAMN","AA31","2012","BOREA5788",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5788",,,2,5,104496,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,122.56
"BAMN","AA31","2012","BOREA5789",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5789",,,2,5,1082,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,87.54
"BAMN","AA31","2012","BOREA5790",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5790",,,2,5,116162,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,262.63
"BAMN","AA31","2012","BOREA5791",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5791",,,2,5,131495,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,17.51
"BAMN","AA31","2012","BOREA5792",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5792",,,2,5,120072,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.54
"BAMN","AA31","2012","BOREA5793",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5793",,,2,5,103407,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,472.73
"BAMN","AA31","2012","BOREA5794",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5794",,,2,5,128690,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,17.51
"BAMN","AA31","2012","BOREA5795",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5795",,,2,5,104685,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,8.75
"BAMN","AA31","2012","BOREA5796",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5796",,,2,5,105443,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.55
"BAMN","AA31","2012","BOREA5797",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5797",,,2,5,131141,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,8.75
"BAMN","AA31","2012","BOREA5798",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5798",,,2,5,104515,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,35.02
"BAMN","AA31","2012","BOREA5799",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5799",,,2,5,104878,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,1890.9
"BAMN","AA31","2012","BOREA5800",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5800",,,2,5,1080,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,70.03
"BAMN","AA31","2012","BOREA5801",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5801",,,2,5,104466,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.54
"BAMN","AA31","2012","BOREA5802",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5802",,,2,5,117535,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,4.38
"BAMN","AA31","2012","BOREA5803",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5803",,,2,5,104501,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,61.28
"BAMN","AA31","2012","BOREA5804",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5804",,,2,5,149668,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.27
"BAMN","AA31","2012","BOREA5805",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5805",,,2,5,117368,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.82
"BAMN","AA31","2012","BOREA5806",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5806",,,2,5,128567,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,26.26
"BAMN","AA31","2012","BOREA5807",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5807",,,2,5,104108,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,411.45
"BAMN","AA31","2012","BOREA5808",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5808",,,2,5,104159,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,280.13
"BAMN","AA31","2012","BOREA5809",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5809",,,2,5,130272,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,8.75
"BAMN","AA31","2012","BOREA5810",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5810",,,2,5,107398,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.27
"BAMN","AA31","2012","BOREA5811",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5811",,,2,5,238027,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.27
"BAMN","AA31","2012","BOREA5812",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5812",,,2,5,107551,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.27
"BAMN","AA31","2012","BOREA5813",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",00:00:00,,"BOREA5813",,,2,5,117514,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.82
"BAMN","AA31","2012","BOREA5814",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",11:47:00,,"BOREA5814",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.015290863
"BAMN","AA31","2012","BOREA5815",2.15003,51.02219,,"GRAV - Canal Amenee","20120718",11:47:00,,"BOREA5815",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.013366502
"BAMN","AA31","2012","BOREA5816",2.15003,51.02219,,"GRAV - Canal Amenee","20120807",14:50:00,,"BOREA5816",,,2,5,126425,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,0.020719253
"BAMN","AA31","2012","BOREA5817",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5817",,,2,5,104251,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,203.36
"BAMN","AA31","2012","BOREA5818",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5818",,,2,5,146142,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,85.36
"BAMN","AA31","2012","BOREA5819",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5819",,,2,5,104496,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,30.12
"BAMN","AA31","2012","BOREA5820",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5820",,,2,5,1082,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,52.72
"BAMN","AA31","2012","BOREA5821",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5821",,,2,5,116162,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,301.27
"BAMN","AA31","2012","BOREA5822",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5822",,,2,5,131495,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,5.02
"BAMN","AA31","2012","BOREA5823",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5823",,,2,5,120072,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,2.51
"BAMN","AA31","2012","BOREA5824",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5824",,,2,5,103407,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,87.87
"BAMN","AA31","2012","BOREA5825",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5825",,,2,5,104685,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,20.08
"BAMN","AA31","2012","BOREA5826",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5826",,,2,5,131141,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,10.04
"BAMN","AA31","2012","BOREA5827",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5827",,,2,5,104515,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,2.51
"BAMN","AA31","2012","BOREA5828",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5828",,,2,5,104878,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,45.19
"BAMN","AA31","2012","BOREA5829",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5829",,,2,5,1131,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,2.51
"BAMN","AA31","2012","BOREA5830",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5830",,,2,5,105,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,5.02
"BAMN","AA31","2012","BOREA5831",2.15003,51.02219,,"GRAV - Canal Amenee","20120927",00:00:00,,"BOREA5831",,,2,5,101,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2012","ZP","ERID",,,,15.06
