"SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","RLABO","ALABO","METOA","METFP","SLABO","SMTYP","MPROG","PURPM","CNTRY","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE"
"ZZ99","2007","RA070129",48.732,-3.968,NA,"Astan","20070129",NA,NA,"RA070129",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,1542.1686746988
"ZZ99","2007","RA070213",48.732,-3.968,NA,"Astan","20070213",NA,NA,"RA070213",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,60.2409638554217
"ZZ99","2007","RA070213",48.732,-3.968,NA,"Astan","20070213",NA,NA,"RA070213",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,1674.69879518072
"ZZ99","2007","RA070226",48.732,-3.968,NA,"Astan","20070226",NA,NA,"RA070226",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,112.449799196787
"ZZ99","2007","RA070226",48.732,-3.968,NA,"Astan","20070226",NA,NA,"RA070226",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,2779.11646586345
"ZZ99","2007","RA070313",48.732,-3.968,NA,"Astan","20070313",NA,NA,"RA070313",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,100.401606425703
"ZZ99","2007","RA070313",48.732,-3.968,NA,"Astan","20070313",NA,NA,"RA070313",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,3791.16465863454
"ZZ99","2007","RA070327",48.732,-3.968,NA,"Astan","20070327",NA,NA,"RA070327",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,104.417670682731
"ZZ99","2007","RA070327",48.732,-3.968,NA,"Astan","20070327",NA,NA,"RA070327",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,3746.98795180723
"ZZ99","2007","RA070411",48.732,-3.968,NA,"Astan","20070411",NA,NA,"RA070411",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,156.626506024096
"ZZ99","2007","RA070411",48.732,-3.968,NA,"Astan","20070411",NA,NA,"RA070411",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,4473.89558232932
"ZZ99","2007","RA070425",48.732,-3.968,NA,"Astan","20070425",NA,NA,"RA070425",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,24.0963855421687
"ZZ99","2007","RA070425",48.732,-3.968,NA,"Astan","20070425",NA,NA,"RA070425",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,1815.26104417671
"ZZ99","2007","RA070510",48.732,-3.968,NA,"Astan","20070510",NA,NA,"RA070510",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,284
"ZZ99","2007","RA070510",48.732,-3.968,NA,"Astan","20070510",NA,NA,"RA070510",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,4446.8085106383
"ZZ99","2007","RA070524",48.732,-3.968,NA,"Astan","20070524",NA,NA,"RA070524",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,205.673758865248
"ZZ99","2007","RA070524",48.732,-3.968,NA,"Astan","20070524",NA,NA,"RA070524",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,10304.9645390071
"ZZ99","2007","RA070607",48.732,-3.968,NA,"Astan","20070607",NA,NA,"RA070607",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,205.673758865248
"ZZ99","2007","RA070607",48.732,-3.968,NA,"Astan","20070607",NA,NA,"RA070607",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,4397.16312056738
"ZZ99","2007","RA070625",48.732,-3.968,NA,"Astan","20070625",NA,NA,"RA070625",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,262.411347517731
"ZZ99","2007","RA070625",48.732,-3.968,NA,"Astan","20070625",NA,NA,"RA070625",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,4418.43971631206
"ZZ99","2007","RA070710",48.732,-3.968,NA,"Astan","20070710",NA,NA,"RA070710",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,468.085106382979
"ZZ99","2007","RA070710",48.732,-3.968,NA,"Astan","20070710",NA,NA,"RA070710",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,10219.8581560284
"ZZ99","2007","RA070724",48.732,-3.968,NA,"Astan","20070724",NA,NA,"RA070724",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,198.581560283688
"ZZ99","2007","RA070724",48.732,-3.968,NA,"Astan","20070724",NA,NA,"RA070724",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,8517.7304964539
"ZZ99","2007","RA070808",48.732,-3.968,NA,"Astan","20070808",NA,NA,"RA070808",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,276.595744680851
"ZZ99","2007","RA070808",48.732,-3.968,NA,"Astan","20070808",NA,NA,"RA070808",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,6737.58865248227
"ZZ99","2007","RA070823",48.732,-3.968,NA,"Astan","20070823",NA,NA,"RA070823",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,673.758865248227
"ZZ99","2007","RA070823",48.732,-3.968,NA,"Astan","20070823",NA,NA,"RA070823",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,14460.9929078014
"ZZ99","2007","RA070906",48.732,-3.968,NA,"Astan","20070906",NA,NA,"RA070906",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,148.936170212766
"ZZ99","2007","RA070906",48.732,-3.968,NA,"Astan","20070906",NA,NA,"RA070906",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,3234.04255319149
"ZZ99","2007","RA070920",48.732,-3.968,NA,"Astan","20070920",NA,NA,"RA070920",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,304.964539007092
"ZZ99","2007","RA070920",48.732,-3.968,NA,"Astan","20070920",NA,NA,"RA070920",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,7184.39716312057
"ZZ99","2007","RA071004",48.732,-3.968,NA,"Astan","20071004",NA,NA,"RA071004",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,111.111111111111
"ZZ99","2007","RA071004",48.732,-3.968,NA,"Astan","20071004",NA,NA,"RA071004",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,3182.53968253968
"ZZ99","2007","RA071019",48.732,-3.968,NA,"Astan","20071019",NA,NA,"RA071019",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,158.730158730159
"ZZ99","2007","RA071019",48.732,-3.968,NA,"Astan","20071019",NA,NA,"RA071019",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,4492.06349206349
"ZZ99","2007","RA071105",48.732,-3.968,NA,"Astan","20071105",NA,NA,"RA071105",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,47.6190476190476
"ZZ99","2007","RA071105",48.732,-3.968,NA,"Astan","20071105",NA,NA,"RA071105",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,4269.84126984127
"ZZ99","2007","RA071119",48.732,-3.968,NA,"Astan","20071119",NA,NA,"RA071119",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,150.793650793651
"ZZ99","2007","RA071119",48.732,-3.968,NA,"Astan","20071119",NA,NA,"RA071119",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,5619.04761904762
"ZZ99","2007","RA071205",48.732,-3.968,NA,"Astan","20071205",NA,NA,"RA071205",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,103.174603174603
"ZZ99","2007","RA071205",48.732,-3.968,NA,"Astan","20071205",NA,NA,"RA071205",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,2920.63492063492
"ZZ99","2007","RA071218",48.732,-3.968,NA,"Astan","20071218",NA,NA,"RA071218",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,55.5555555555556
"ZZ99","2007","RA071218",48.732,-3.968,NA,"Astan","20071218",NA,NA,"RA071218",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2007","PP","ERID",NA,NA,NA,1920.63492063492
"ZZ99","2008","RA080103",48.732,-3.968,NA,"Astan","20080103",NA,NA,"RA080103",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,126.984126984127
"ZZ99","2008","RA080103",48.732,-3.968,NA,"Astan","20080103",NA,NA,"RA080103",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1206.34920634921
"ZZ99","2008","RA080116",48.732,-3.968,NA,"Astan","20080116",NA,NA,"RA080116",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,63.4920634920635
"ZZ99","2008","RA080116",48.732,-3.968,NA,"Astan","20080116",NA,NA,"RA080116",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,793.650793650794
"ZZ99","2008","RA080201",48.732,-3.968,NA,"Astan","20080201",NA,NA,"RA080201",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,103.174603174603
"ZZ99","2008","RA080201",48.732,-3.968,NA,"Astan","20080201",NA,NA,"RA080201",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,849.206349206349
"ZZ99","2008","RA080215",48.732,-3.968,NA,"Astan","20080215",NA,NA,"RA080215",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,134.920634920635
"ZZ99","2008","RA080215",48.732,-3.968,NA,"Astan","20080215",NA,NA,"RA080215",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1341.26984126984
"ZZ99","2008","RA080229",48.732,-3.968,NA,"Astan","20080229",NA,NA,"RA080229",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,100
"ZZ99","2008","RA080229",48.732,-3.968,NA,"Astan","20080229",NA,NA,"RA080229",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1580
"ZZ99","2008","RA080317",48.732,-3.968,NA,"Astan","20080317",NA,NA,"RA080317",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,146.666666666667
"ZZ99","2008","RA080317",48.732,-3.968,NA,"Astan","20080317",NA,NA,"RA080317",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,2720
"ZZ99","2008","RA080401",48.732,-3.968,NA,"Astan","20080401",NA,NA,"RA080401",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,166.666666666667
"ZZ99","2008","RA080401",48.732,-3.968,NA,"Astan","20080401",NA,NA,"RA080401",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,2980
"ZZ99","2008","RA080414",48.732,-3.968,NA,"Astan","20080414",NA,NA,"RA080414",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,166.666666666667
"ZZ99","2008","RA080414",48.732,-3.968,NA,"Astan","20080414",NA,NA,"RA080414",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,2906.66666666667
"ZZ99","2008","RA080429",48.732,-3.968,NA,"Astan","20080429",NA,NA,"RA080429",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,206.666666666667
"ZZ99","2008","RA080429",48.732,-3.968,NA,"Astan","20080429",NA,NA,"RA080429",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,853.333333333333
"ZZ99","2008","RA080513",48.732,-3.968,NA,"Astan","20080513",NA,NA,"RA080513",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,120
"ZZ99","2008","RA080513",48.732,-3.968,NA,"Astan","20080513",NA,NA,"RA080513",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,253.333333333333
"ZZ99","2008","RA080527",48.732,-3.968,NA,"Astan","20080527",NA,NA,"RA080527",NA,5,60,60,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,216.049382716049
"ZZ99","2008","RA080527",48.732,-3.968,NA,"Astan","20080527",NA,NA,"RA080527",NA,5,60,60,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1148.14814814815
"ZZ99","2008","RA080612",48.732,-3.968,NA,"Astan","20080612",NA,NA,"RA080612",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,200
"ZZ99","2008","RA080612",48.732,-3.968,NA,"Astan","20080612",NA,NA,"RA080612",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,12272.7272727273
"ZZ99","2008","RA080627",48.732,-3.968,NA,"Astan","20080627",NA,NA,"RA080627",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,169.69696969697
"ZZ99","2008","RA080627",48.732,-3.968,NA,"Astan","20080627",NA,NA,"RA080627",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,10042.4242424242
"ZZ99","2008","RA080711",48.732,-3.968,NA,"Astan","20080711",NA,NA,"RA080711",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,139.393939393939
"ZZ99","2008","RA080711",48.732,-3.968,NA,"Astan","20080711",NA,NA,"RA080711",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,6775.75757575758
"ZZ99","2008","RA080728",48.732,-3.968,NA,"Astan","20080728",NA,NA,"RA080728",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,18.1818181818182
"ZZ99","2008","RA080728",48.732,-3.968,NA,"Astan","20080728",NA,NA,"RA080728",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,2618.18181818182
"ZZ99","2008","RA080811",48.732,-3.968,NA,"Astan","20080811",NA,NA,"RA080811",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,248.484848484848
"ZZ99","2008","RA080811",48.732,-3.968,NA,"Astan","20080811",NA,NA,"RA080811",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,4066.66666666667
"ZZ99","2008","RA080826",48.732,-3.968,NA,"Astan","20080826",NA,NA,"RA080826",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,200
"ZZ99","2008","RA080826",48.732,-3.968,NA,"Astan","20080826",NA,NA,"RA080826",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,5424.24242424242
"ZZ99","2008","RA080909",48.732,-3.968,NA,"Astan","20080909",NA,NA,"RA080909",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,351.851851851852
"ZZ99","2008","RA080909",48.732,-3.968,NA,"Astan","20080909",NA,NA,"RA080909",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,8481.48148148148
"ZZ99","2008","RA080923",48.732,-3.968,NA,"Astan","20080923",NA,NA,"RA080923",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,109.090909090909
"ZZ99","2008","RA080923",48.732,-3.968,NA,"Astan","20080923",NA,NA,"RA080923",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,7218.18181818182
"ZZ99","2008","RA081009",48.732,-3.968,NA,"Astan","20081009",NA,NA,"RA081009",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,246.913580246914
"ZZ99","2008","RA081009",48.732,-3.968,NA,"Astan","20081009",NA,NA,"RA081009",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,7407.40740740741
"ZZ99","2008","RA081022",48.732,-3.968,NA,"Astan","20081022",NA,NA,"RA081022",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,166.666666666667
"ZZ99","2008","RA081022",48.732,-3.968,NA,"Astan","20081022",NA,NA,"RA081022",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,5339.50617283951
"ZZ99","2008","RA081106",48.732,-3.968,NA,"Astan","20081106",NA,NA,"RA081106",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,55.5555555555556
"ZZ99","2008","RA081106",48.732,-3.968,NA,"Astan","20081106",NA,NA,"RA081106",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,4790.12345679012
"ZZ99","2008","RA081120",48.732,-3.968,NA,"Astan","20081120",NA,NA,"RA081120",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,135.802469135802
"ZZ99","2008","RA081120",48.732,-3.968,NA,"Astan","20081120",NA,NA,"RA081120",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,3888.88888888889
"ZZ99","2008","RA081208",48.732,-3.968,NA,"Astan","20081208",NA,NA,"RA081208",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,117.283950617284
"ZZ99","2008","RA081208",48.732,-3.968,NA,"Astan","20081208",NA,NA,"RA081208",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,2364.1975308642
