//ICES_parameter_mapping
//<subject>ICES:LOCAL:Depth [m]</subject><object>ICES:P01::DPSAZZ01</object><units>ICES:P06::ULAA</units>
//<subject>ICES:LOCAL:Chlorophyll a trichroma CPHLSSP1</subject><object>ICES:P01::CPHLSSP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a monochroma CPHLSXP1</subject><object>ICES:P01::CPHLSXP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a HPLC CPHLHPP1</subject><object>ICES:P01::CPHLHPP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a fluo CPHLFLP1</subject><object>ICES:P01::CPHLFLP1</object><units>ICES:P06::UMMC</units>
//
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Platform Code,Device Category Code,Distributor Code,Custodian Code,Originator Code,Project Code,Depth [m],Chlorophyll a trichroma CPHLSSP1,QV:ODV:Chlorophyll a trichroma CPHLSSP1,Chlorophyll a monochroma CPHLSXP1,QV:ODV:Chlorophyll a monochroma CPHLSXP1,Chlorophyll a HPLC CPHLHPP1,QV:ODV:Chlorophyll a HPLC CPHLHPP1,Chlorophyll a fluo CPHLFLP1,QV:ODV:Chlorophyll a fluo CPHLFLP1
1996,"At so_892","*","1996-12-12T12:21Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1,0,,1,,1
1997,"At so_893","*","1997-01-23T10:55Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.06,0,,1,,1
1997,"At so_894","*","1997-02-27T14:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,8.86,0,,1,,1
1997,"At so_895","*","1997-03-07T10:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.98,0,,1,,1
1997,"At so_896","*","1997-03-21T10:03Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,10.04,0,,1,,1
1997,"At so_897","*","1997-04-07T11:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,11.75,0,,1,,1
1997,"At so_898","*","1997-04-24T13:20Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,16.45,0,,1,,1
1997,"At so_899","*","1997-05-12T15:40Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.34,0,,1,,1
1997,"At so_900","*","1997-05-22T12:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,16.66,0,,1,,1
1997,"At so_901","*","1997-06-05T11:46Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.2,0,,1,,1
1997,"At so_902","*","1997-06-24T14:40Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,8.33,0,,1,,1
1997,"At so_903","*","1997-07-08T14:18Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.81,0,,1,,1
1997,"At so_904","*","1997-08-07T14:25Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.91,0,,1,,1
1997,"At so_905","*","1997-09-15T11:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.27,0,,1,,1
1997,"At so_906","*","1997-10-31T10:55Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.34,0,,1,,1
1997,"At so_907","*","1997-11-14T11:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,6.19,0,,1,,1
1997,"At so_908","*","1997-12-19T14:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.59,0,,1,,1
1998,"At so_909","*","1998-01-29T11:55Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.1,0,,1,,1
1998,"At so_910","*","1998-02-16T14:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,9.4,0,,1,,1
1998,"At so_911","*","1998-03-12T11:25Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,6.09,0,,1,,1
1998,"At so_912","*","1998-03-31T14:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,27.55,0,,1,,1
1998,"At so_913","*","1998-04-10T11:15Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,58.53,0,,1,,1
1998,"At so_914","*","1998-04-27T12:15Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,14.95,0,,1,,1
1998,"At so_915","*","1998-05-11T12:25Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,20.83,0,,1,,1
1998,"At so_916","*","1998-05-28T13:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,11.53,0,,1,,1
1998,"At so_917","*","1998-06-12T13:35Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,16.45,0,,1,,1
1998,"At so_918","*","1998-07-27T14:15Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,5.55,0
1998,"At so_919","*","1998-08-06T11:40Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,4.7,0
1998,"At so_920","*","1998-08-28T15:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,2.99,0
1998,"At so_921","*","1998-09-18T10:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,13.46,0
1998,"At so_922","*","1998-10-09T15:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.99,0,,1,,1
1998,"At so_923","*","1998-11-20T11:35Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,6.62,0,,1,,1
1998,"At so_924","*","1998-12-08T14:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.42,0,,1,,1
1999,"At so_925","*","1999-03-08T14:35Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.77,0,,1,,1
1999,"At so_926","*","1999-03-19T12:20Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,11.75,0,,1,,1
1999,"At so_927","*","1999-04-02T13:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.27,0,,1,,1
1999,"At so_928","*","1999-04-30T12:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,8.54,0,,1,,1
1999,"At so_929","*","1999-05-20T16:35Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,21.09,0,,1,,1
1999,"At so_930","*","1999-06-01T13:20Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,7.26,0,,1,,1
1999,"At so_931","*","1999-06-15T12:55Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,19.22,0,,1,,1
1999,"At so_932","*","1999-07-13T12:15Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,3.47,0
1999,"At so_933","*","1999-08-12T12:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,2.4,0
1999,"At so_934","*","1999-10-06T10:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.87,0,,1,,1
2000,"At so_935","*","2000-01-10T13:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,1.6,0
2000,"At so_936","*","2000-02-22T13:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.07,0,,1,,1
2000,"At so_937","*","2000-03-13T15:55Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.78,0,,1,,1
2000,"At so_938","*","2000-03-23T13:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,8.97,0,,1,,1
2000,"At so_939","*","2000-04-21T14:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,22,0,,1,,1
2000,"At so_940","*","2000-05-05T13:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,28.62,0,,1,,1
2000,"At so_941","*","2000-05-30T10:20Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.7,0,,1,,1
2000,"At so_942","*","2000-06-15T11:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,18.16,0,,1,,1
2000,"At so_943","*","2000-06-29T10:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,16.66,0,,1,,1
2000,"At so_944","*","2000-07-18T13:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.77,0,,1,,1
2000,"At so_945","*","2000-08-29T12:15Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.06,0,,1,,1
2000,"At so_946","*","2000-09-29T13:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,0.85,0,,1,,1
2001,"At so_947","*","2001-01-15T15:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.92,0,,1,,1
2001,"At so_948","*","2001-02-19T09:40Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,6.41,0,,1,,1
2001,"At so_949","*","2001-03-16T15:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.71,0,,1,,1
2001,"At so_950","*","2001-04-05T10:20Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,48.27,0,,1,,1
2001,"At so_951","*","2001-05-09T13:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,8.76,0,,1,,1
2001,"At so_952","*","2001-05-21T11:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,17.73,0,,1,,1
2001,"At so_953","*","2001-06-06T12:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,19.22,0,,1,,1
2001,"At so_954","*","2001-06-21T12:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,25.85,0,,1,,1
2001,"At so_955","*","2001-07-06T12:35Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,6.41,0,,1,,1
2001,"At so_956","*","2001-07-25T16:25Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,10.68,0,,1,,1
2001,"At so_957","*","2001-08-14T19:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.27,0,,1,,1
2001,"At so_958","*","2001-08-31T11:25Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.35,0,,1,,1
2001,"At so_959","*","2001-09-21T14:55Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.27,0,,1,,1
2001,"At so_960","*","2001-10-19T13:35Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.07,0,,1,,1
2001,"At so_961","*","2001-11-15T11:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.84,0,,1,,1
2001,"At so_962","*","2001-12-20T14:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.99,0,,1,,1
2002,"At so_963","*","2002-01-16T12:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,6.41,0,,1,,1
2002,"At so_964","*","2002-03-22T16:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.2,0,,1,,1
2002,"At so_965","*","2002-04-03T12:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.24,0,,1,,1
2002,"At so_966","*","2002-04-15T12:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,33.32,0,,1,,1
2002,"At so_967","*","2002-06-17T17:25Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.6,0,,1,,1
2002,"At so_968","*","2002-07-25T12:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,17.14,0,,1,,1
2002,"At so_969","*","2002-08-22T12:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.41,0,,1,,1
2002,"At so_970","*","2002-09-30T18:33Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.79,0,,1,,1
2002,"At so_971","*","2002-10-24T14:25Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,1.52,0
2002,"At so_972","*","2002-11-19T12:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,0.21,0
2003,"At so_973","*","2003-03-07T13:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,10.45,0
2003,"At so_974","*","2003-03-19T11:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,35.24,0
2003,"At so_975","*","2003-04-07T14:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,11.53,0,,1,,1
2003,"At so_976","*","2003-04-22T16:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.71,0,,1,,1
2003,"At so_977","*","2003-05-16T12:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,12.66,0,,1,,1
2003,"At so_978","*","2003-05-28T10:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,21.55,0,,1,,1
2003,"At so_979","*","2003-06-13T11:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,10.68,0,,1,,1
2003,"At so_980","*","2003-06-26T10:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,9.53,0,,1,,1
2003,"At so_981","*","2003-07-25T10:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.75,0,,1,,1
2003,"At so_982","*","2003-08-12T13:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.26,0,,1,,1
2003,"At so_983","*","2003-08-26T12:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.73,0,,1,,1
2003,"At so_984","*","2003-09-09T11:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.68,0,,1,,1
2003,"At so_985","*","2003-09-26T14:13Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.92,0,,1,,1
2003,"At so_986","*","2003-10-14T14:48Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.38,0,,1,,1
2003,"At so_987","*","2003-12-08T10:57Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.97,0,,1,,1
2004,"At so_988","*","2004-01-26T14:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.48,0,,1,,1
2004,"At so_989","*","2004-02-11T14:27Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.24,0,,1,,1
2004,"At so_990","*","2004-03-09T13:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,25.52,0,,1,,1
2004,"At so_991","*","2004-04-16T10:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,22.43,0,,1,,1
2004,"At so_992","*","2004-05-18T12:15Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,27.39,0,,1,,1
2004,"At so_993","*","2004-06-04T13:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,23.23,0,,1,,1
2004,"At so_994","*","2004-06-16T12:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,8.17,0,,1,,1
2004,"At so_995","*","2004-07-05T14:20Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,7.75,0,,1,,1
2004,"At so_996","*","2004-08-17T13:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,9.81,0,,1,,1
2004,"At so_997","*","2004-09-17T14:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,9.89,0,,1,,1
2004,"At so_998","*","2004-12-15T13:25Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,8.28,0,,1,,1
2005,"At so_999","*","2005-01-31T14:38Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.9,0,,1,,1
2005,"At so_1000","*","2005-03-14T13:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,17.09,0,,1,,1
2005,"At so_1001","*","2005-03-30T15:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,22.01,0,,1,,1
2005,"At so_1002","*","2005-04-25T12:55Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,20.49,0,,1,,1
2005,"At so_1003","*","2005-05-09T13:15Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.13,0,,1,,1
2005,"At so_1004","*","2005-05-27T14:25Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,7.91,0,,1,,1
2005,"At so_1005","*","2005-06-09T14:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,17.53,0,,1,,1
2005,"At so_1006","*","2005-06-21T11:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,11.38,0,,1,,1
2005,"At so_1007","*","2005-08-22T14:04Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,12.04,0,,1,,1
2005,"At so_1008","*","2005-09-19T12:40Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,7.77,0,,1,,1
2005,"At so_1009","*","2005-10-17T12:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,9.21,0,,1,,1
2005,"At so_1010","*","2005-11-22T15:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.3,0,,1,,1
2005,"At so_1011","*","2005-12-22T15:25Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.66,0,,1,,1
2006,"At so_1012","*","2006-03-14T11:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,23.05,0,,1,,1
2006,"At so_1013","*","2006-04-28T12:20Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,14.76,0,,1,,1
2006,"At so_1014","*","2006-05-12T11:36Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,7.28,0,,1,,1
2006,"At so_1015","*","2006-06-02T16:20Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.03,0,,1,,1
2006,"At so_1016","*","2006-06-13T13:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,20.79,0,,1,,1
2006,"At so_1017","*","2006-06-27T13:26Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,10.58,0,,1,,1
2006,"At so_1018","*","2006-07-11T12:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,11.34,0,,1,,1
2006,"At so_1019","*","2006-08-08T11:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.4,0,,1,,1
2006,"At so_1020","*","2006-09-08T12:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,10.85,0,,1,,1
2006,"At so_1021","*","2006-10-10T13:40Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,6.43,0,,1,,1
2006,"At so_1022","*","2006-11-09T13:34Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,9.2,0,,1,,1
2006,"At so_1023","*","2006-12-21T11:40Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.47,0,,1,,1
2007,"At so_1024","*","2007-01-31T10:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.22,0,,1,,1
2007,"At so_1025","*","2007-03-07T13:40Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.71,0,,1,,1
2007,"At so_1026","*","2007-04-03T12:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,25.22,0,,1,,1
2007,"At so_1027","*","2007-04-16T11:06Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,15.46,0,,1,,1
2007,"At so_1028","*","2007-05-02T12:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,9.47,0,,1,,1
2007,"At so_1029","*","2007-06-05T14:55Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,15.89,0,,1,,1
2007,"At so_1030","*","2007-06-19T14:55Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,4.97,0,,1,,1
2007,"At so_1031","*","2007-07-13T11:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.96,0,,1,,1
2007,"At so_1032","*","2007-07-30T12:32Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,7.26,0,,1,,1
2007,"At so_1033","*","2007-08-13T12:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,6.71,0,,1,,1
2007,"At so_1034","*","2007-08-28T11:40Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.9,0,,1,,1
2007,"At so_1035","*","2007-09-10T11:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.52,0,,1,,1
2007,"At so_1036","*","2007-10-12T12:37Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.66,0,,1,,1
2007,"At so_1037","*","2007-10-26T11:28Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,0.75,0,,1,,1
2007,"At so_1038","*","2007-11-12T12:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.1,0,,1,,1
2007,"At so_1039","*","2007-11-26T12:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.77,0,,1,,1
2007,"At so_1040","*","2007-12-17T16:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,0.81,0,,1,,1
2008,"At so_1041","*","2008-01-28T14:52Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.08,0,,1,,1
2008,"At so_1042","*","2008-02-08T12:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.1,0,,1,,1
2008,"At so_1043","*","2008-03-27T14:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.48,0,,1,,1
2008,"At so_1044","*","2008-04-23T13:42Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,19.61,0,,1,,1
2008,"At so_1045","*","2008-05-07T13:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,33.52,0,,1,,1
2008,"At so_1046","*","2008-05-22T13:48Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,21.94,0,,1,,1
2008,"At so_1047","*","2008-06-04T12:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,22.55,0,,1,,1
2008,"At so_1048","*","2008-06-09T16:45Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,22.67,0,,1,,1
2008,"At so_1049","*","2008-06-18T12:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,10.98,0,,1,,1
2008,"At so_1050","*","2008-07-23T15:30Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,22.25,0,,1,,1
2008,"At so_1051","*","2008-08-22T16:05Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.49,0,,1,,1
2008,"At so_1052","*","2008-09-15T12:10Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,3.81,0,,1,,1
2008,"At so_1053","*","2008-10-28T10:50Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.73,0,,1,,1
2008,"At so_1054","*","2008-11-13T10:55Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.43,0,,1,,1
2008,"At so_1055","*","2008-12-17T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,2.25,0,,1,,1
2009,"At so_1056","*","2009-01-28T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,1.99,0,,1,,1
2009,"At so_1057","*","2009-02-25T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,7.98,0,,1,,1
2009,"At so_1058","*","2009-03-13T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,7.99,0,,1,,1
2009,"At so_1059","*","2009-03-23T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,15.03,0,,1,,1
2009,"At so_1060","*","2009-04-06T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,9.07,0,,1,,1
2009,"At so_1061","*","2009-04-23T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,8.39,0,,1,,1
2009,"At so_1062","*","2009-05-13T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,21.86,0,,1,,1
2009,"At so_1063","*","2009-05-28T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,18.17,0,,1,,1
2009,"At so_1064","*","2009-06-10T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,17.62,0,,1,,1
2009,"At so_1065","*","2009-06-26T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,12.34,0,,1,,1
2009,"At so_1066","*","2009-07-22T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,5.87,0,,1,,1
2009,"At so_1067","*","2009-08-05T00:00Z",1.4745046439,50.2312831163,,"ZZ99","30","6088","6088","6088",,1,,1,6.69,0,,1,,1
